;Retail Price 0;Spot Price 0;Spot Price P25;Retail Price P25;Spot Price M25;Retail Price M25;Waste Price;Wood Price;Bio Pellet Price;Bio Oil Price;DH Price;Demand Area 1;Demand Area 2;Demand Area 3
260;1283,7;374;467,4;1400,5;280,5;1166,8;1;200;1000;1400;672;557,3;109,9;70,6
261;1247,5;345;431,3;1355,4;258,8;1139,7;1;200;1000;1400;672;544,3;112,2;70,6
262;1234,6;334,7;418,3;1339,1;251;1130;1;200;1000;1400;672;500,0;101,8;44,1
263;1161,3;276;345;1247,5;207;1075;1;200;1000;1400;672;421,9;91,3;35,3
264;1060,6;195,5;244,4;1121,7;146,6;999,5;1;200;1000;1400;672;447,9;88,6;26,5
265;1015,2;159,2;199;1064,9;119,4;965,5;1;200;1000;1400;672;442,7;90,2;22,1
266;1055,2;191,2;238,9;1114,9;143,4;995,5;1;200;1000;1400;672;427,1;92,1;17,7
267;1119,8;242,9;303,6;1195,7;182,2;1043,9;1;200;1000;1400;672;440,1;90,5;22,1
268;1155,8;271,6;339,6;1240,7;203,7;1070,9;1;200;1000;1400;672;440,1;95,6;17,7
269;1256,8;352,4;440,5;1366,9;264,3;1146,7;1;200;1000;1400;672;445,3;96,0;26,5
270;1239,4;338,5;423,2;1345,2;253,9;1133,6;1;200;1000;1400;672;492,2;111,8;70,6
271;1238,2;337,5;421,9;1343,7;253,2;1132,7;1;200;1000;1400;672;557,3;114,2;83,8
272;1241,8;340,5;425,6;1348,2;255,3;1135,4;1;200;1000;1400;672;523,4;109,1;70,6
273;1240,4;339,4;424,2;1346,5;254,5;1134,4;1;200;1000;1400;672;489,6;104,5;75
274;1244,3;342,5;428,1;1351,4;256,9;1137,3;1;200;1000;1400;672;497,4;103,7;79,4
275;1247,7;345,2;431,5;1355,6;258,9;1139,9;1;200;1000;1400;672;505,2;101,0;70,6
276;1252,1;348,7;435,9;1361,1;261,5;1143,2;1;200;1000;1400;672;507,8;99,1;66,2
277;1255;351;438,8;1364,7;263,3;1145,3;1;200;1000;1400;672;476,6;99,8;57,4
278;1258,3;353,6;442;1368,8;265,2;1147,8;1;200;1000;1400;672;489,6;99,8;57,4
279;1258,2;353,5;441,9;1368,6;265,1;1147,7;1;200;1000;1400;672;484,4;97,5;57,4
280;1258,3;353,6;442;1368,8;265,2;1147,8;1;200;1000;1400;672;523,4;104,5;75
281;1258;353,4;441,8;1368,5;265,1;1147,6;1;200;1000;1400;672;531,3;107,2;61,8
282;1259,2;354,3;442,9;1369,9;265,8;1148,4;1;200;1000;1400;672;565,1;108,4;61,8
283;1261,7;356,4;445,4;1373;267,3;1150,3;1;200;1000;1400;672;629,0;108,0;66,2
284;1260,6;355,4;444,3;1371,6;266,6;1149,5;1;200;1000;1400;672;549,5;102,2;61,8
285;1259,3;354,4;443,1;1370,1;265,8;1148,5;1;200;1000;1400;672;492,2;106,8;61,8
286;1256,5;352,2;440,3;1366,6;264,2;1146,5;1;200;1000;1400;672;468,8;102,2;44,1
287;1251,6;348,3;435,4;1360,5;261,2;1142,8;1;200;1000;1400;672;489,6;98,7;39,7
288;1232,2;332,8;416;1336,2;249,6;1128,2;1;200;1000;1400;672;447,9;102,9;26,5
289;1224,7;326,7;408,4;1326,8;245;1122,6;1;200;1000;1400;672;450,5;97,5;26,5
290;1213,9;318,2;397,7;1313,4;238,6;1114,5;1;200;1000;1400;672;466,1;95,6;26,5
291;1204,6;310,7;388,4;1301,7;233;1107,5;1;200;1000;1400;672;455,7;97,5;26,5
292;1215,2;319,2;399;1314,9;239,4;1115,5;1;200;1000;1400;672;460,9;98,3;30,9
293;1279,8;370,8;463,6;1395,7;278,1;1163,9;1;200;1000;1400;672;447,9;94,8;26,5
294;1274,1;366,3;457,9;1388,6;274,7;1159,7;1;200;1000;1400;672;442,7;100,2;30,9
295;1278,8;370;462,6;1394,4;277,5;1163,2;1;200;1000;1400;672;479,2;102,2;48,5
296;1372;444,6;555,7;1510,9;333,4;1233,1;1;200;1000;1400;672;510,4;103,3;70,6
297;1347,3;424,8;531,1;1480,1;318,6;1214,5;1;200;1000;1400;672;502,6;111,1;83,8
298;1384;454,2;567,7;1525,9;340,6;1242;1;200;1000;1400;672;549,5;115,3;101,5
299;1368,1;441,5;551,8;1506;331,1;1230,1;1;200;1000;1400;672;591,1;114,9;88,3
300;1335,3;415,3;519,1;1465,1;311,5;1205,6;1;200;1000;1400;672;562,5;110,3;88,3
301;1320,5;403,4;504,2;1446,5;302,5;1194,4;1;200;1000;1400;672;544,3;109,1;83,8
302;1313,3;397,6;497,1;1437,6;298,2;1189;1;200;1000;1400;672;559,9;107,6;70,6
303;1334,7;414,8;518,5;1464,3;311,1;1205,1;1;200;1000;1400;672;559,9;108,7;79,4
304;1394,4;462,5;578,2;1538,9;346,9;1249,9;1;200;1000;1400;672;567,7;108,4;83,8
305;1515;559;698,8;1689,7;419,3;1340,3;1;200;1000;1400;672;570,3;109,1;92,7
306;1502,7;549,2;686,5;1674,3;411,9;1331,1;1;200;1000;1400;672;533,9;111,1;70,6
307;1422;484,6;605,7;1573,4;363,4;1270,5;1;200;1000;1400;672;526,0;109,9;75
308;1409,9;474,9;593,6;1558,3;356,2;1261,5;1;200;1000;1400;672;518,2;107,2;70,6
309;1331,1;411,9;514,8;1459,8;308,9;1202,4;1;200;1000;1400;672;500,0;102,9;66,2
310;1320,2;403,2;504;1446,2;302,4;1194,2;1;200;1000;1400;672;518,2;102,9;53
311;1295,2;383,1;478,9;1414,9;287,3;1175,4;1;200;1000;1400;672;492,2;97,9;39,7
312;1288,9;378,1;472,6;1407;283,6;1170,7;1;200;1000;1400;672;468,8;92,5;26,5
313;1283,9;374,1;467,7;1400,8;280,6;1167;1;200;1000;1400;672;453,1;95,6;26,5
314;1284,8;374,9;468,6;1402;281,1;1167,7;1;200;1000;1400;672;450,5;95,6;22,1
315;1316;399,8;499,7;1440,9;299,8;1191;1;200;1000;1400;672;411,5;92,1;26,5
316;1350,4;427,4;534,2;1484;320,5;1216,9;1;200;1000;1400;672;429,7;96,0;22,1
317;1390,7;459,6;574,5;1534,4;344,7;1247,1;1;200;1000;1400;672;432,3;95,6;22,1
318;1512,9;557,3;696,6;1687;418;1338,7;1;200;1000;1400;672;440,1;93,6;30,9
319;1846,9;824,5;1030,6;2104,5;618,4;1589,2;1;200;1000;1400;672;447,9;95,2;48,5
320;1969,3;922,4;1153;2257,5;691,8;1681;1;200;1000;1400;672;492,2;98,7;70,6
321;1947,4;904,9;1131,1;2230,1;678,7;1664,6;1;200;1000;1400;672;505,2;106,4;75
322;1951,9;908,5;1135,7;2235,8;681,4;1668;1;200;1000;1400;672;549,5;110,3;83,8
323;1969,9;922,9;1153,7;2258,3;692,2;1681,5;1;200;1000;1400;672;549,5;111,1;79,4
324;1942,8;901,2;1126,6;2224,4;675,9;1661,2;1;200;1000;1400;672;539,1;109,5;75
325;1947;904,6;1130,7;2229,7;678,4;1664,3;1;200;1000;1400;672;562,5;108,4;66,2
326;1906,4;872,1;1090,2;2179;654,1;1633,9;1;200;1000;1400;672;531,3;101,4;70,6
327;1971,9;924,6;1155,7;2260,9;693,4;1683;1;200;1000;1400;672;513,0;106,4;70,6
328;2082,6;1013;1266,3;2399,1;759,8;1766;1;200;1000;1400;672;520,8;106,0;97,1
329;2123,1;1045,5;1306,9;2449,8;784,1;1796,4;1;200;1000;1400;672;528,6;109,9;79,4
330;1986,8;936,4;1170,5;2279,4;702,3;1694,1;1;200;1000;1400;672;570,3;114,5;92,7
331;1927,5;889;1111,2;2205,3;666,7;1649,7;1;200;1000;1400;672;546,9;115,3;97,1
332;1761,2;756;945;1997,5;567;1525;1;200;1000;1400;672;541,7;113,0;105,9
333;1559,6;594,7;743,4;1745,5;446;1373,8;1;200;1000;1400;672;510,4;110,3;66,2
334;1414,7;478,8;598,4;1564,3;359,1;1265,1;1;200;1000;1400;672;505,2;109,9;66,2
335;1351;427,8;534,7;1484,6;320,8;1217,3;1;200;1000;1400;672;492,2;103,3;57,4
336;1393,5;461,8;577,3;1537,8;346,4;1249,2;1;200;1000;1400;672;494,8;97,1;44,1
337;1395,3;463,2;579,1;1540,1;347,4;1250,5;1;200;1000;1400;672;471,4;97,9;30,9
338;1392,6;461,1;576,4;1536,7;345,8;1248,5;1;200;1000;1400;672;466,1;97,9;30,9
339;1389,4;458,5;573,1;1532,6;343,9;1246,1;1;200;1000;1400;672;479,2;99,1;30,9
340;1391;459,8;574,8;1534,7;344,9;1247,3;1;200;1000;1400;672;463,5;99,8;35,3
341;1389,7;458,8;573,5;1533,1;344,1;1246,4;1;200;1000;1400;672;468,8;103,3;35,3
342;1338;417,4;521,7;1468,4;313;1207,6;1;200;1000;1400;672;583,3;112,6;75
343;1388,7;458;572,5;1531,8;343,5;1245,6;1;200;1000;1400;672;562,5;115,7;105,9
344;1391,3;460;575;1535;345;1247,5;1;200;1000;1400;672;510,4;111,4;83,8
345;1390,1;459,1;573,9;1533,6;344,3;1246,6;1;200;1000;1400;672;513,0;109,1;79,4
346;1387,8;457,3;571,6;1530,7;343;1244,9;1;200;1000;1400;672;546,9;106,4;79,4
347;1386,8;456,5;570,6;1529,5;342,3;1244,2;1;200;1000;1400;672;554,7;103,7;70,6
348;1352,8;429,2;536,5;1486,9;321,9;1218,7;1;200;1000;1400;672;536,5;104,9;75
349;1349,4;426,5;533,1;1482,7;319,9;1216,1;1;200;1000;1400;672;541,7;107,6;70,6
350;1346,6;424,3;530,3;1479,2;318,2;1214;1;200;1000;1400;672;567,7;111,4;70,6
351;1346,5;424,2;530,2;1479;318,1;1213,9;1;200;1000;1400;672;554,7;104,5;61,8
352;1342,5;421;526,3;1474,1;315,8;1211;1;200;1000;1400;672;528,6;110,3;83,8
353;1338,9;418,1;522,6;1469,5;313,6;1208,2;1;200;1000;1400;672;557,3;109,5;79,4
354;1335,3;415,3;519,1;1465,1;311,4;1205,6;1;200;1000;1400;672;578,1;111,1;97,1
355;1323,8;406,1;507,6;1450,7;304,5;1196,9;1;200;1000;1400;672;638,7;116,1;88,3
356;1320,3;403,2;504;1446,3;302,4;1194,3;1;200;1000;1400;672;536,5;110,7;79,4
357;1318,9;402,1;502,6;1444,5;301,6;1193,2;1;200;1000;1400;672;510,4;112,2;70,6
358;1320,8;403,6;504,5;1446,9;302,7;1194,7;1;200;1000;1400;672;484,4;106,0;66,2
359;1318,5;401,8;502,3;1444,1;301,4;1192,9;1;200;1000;1400;672;481,8;100,2;53
360;1311,9;396,5;495,7;1435,8;297,4;1188;1;200;1000;1400;672;458,3;97,1;44,1
361;1315,7;399,6;499,5;1440,6;299,7;1190,8;1;200;1000;1400;672;458,3;96,0;22,1
362;1316,6;400,3;500,3;1441,7;300,2;1191,5;1;200;1000;1400;672;460,9;94,0;26,5
363;1317,9;401,3;501,6;1443,3;301;1192,5;1;200;1000;1400;672;455,7;92,9;26,5
364;1319,5;402,6;503,3;1445,3;302;1193,7;1;200;1000;1400;672;445,3;96,4;22,1
365;1318,1;401,5;501,9;1443,6;301,1;1192,6;1;200;1000;1400;672;479,2;94,0;30,9
366;1311,8;396,4;495,5;1435,7;297,3;1187,9;1;200;1000;1400;672;528,6;107,6;61,8
367;1310,4;395,3;494,1;1433,9;296,5;1186,9;1;200;1000;1400;672;565,1;111,8;88,3
368;1317;400,6;500,7;1442,1;300,4;1191,8;1;200;1000;1400;672;544,3;106,4;75
369;1319,6;402,7;503,4;1445,5;302;1193,8;1;200;1000;1400;672;528,6;101,4;75
370;1333,6;413,8;517,3;1462,9;310,4;1204,2;1;200;1000;1400;672;533,9;101,8;75
371;1343,4;421,7;527,2;1475,2;316,3;1211,6;1;200;1000;1400;672;510,4;97,5;57,4
372;1360,6;435,5;544,4;1496,7;326,6;1224,5;1;200;1000;1400;672;507,8;105,6;75
373;1364,8;438,9;548,6;1502;329,1;1227,7;1;200;1000;1400;672;513,0;105,3;70,6
374;1368,9;442,1;552,6;1507;331,6;1230,7;1;200;1000;1400;672;531,3;107,6;79,4
375;1375,6;447,5;559,3;1515,4;335,6;1235,7;1;200;1000;1400;672;526,0;105,3;66,2
376;1379,5;450,6;563,2;1520,3;337,9;1238,7;1;200;1000;1400;672;544,3;104,1;83,8
377;1379,9;450,9;563,6;1520,8;338,2;1239;1;200;1000;1400;672;539,1;107,2;75
378;1378,2;449,6;562;1518,7;337,2;1237,7;1;200;1000;1400;672;572,9;109,1;83,8
379;1375,4;447,4;559,2;1515,2;335,5;1235,6;1;200;1000;1400;672;531,3;114,9;79,4
380;1370,9;443,7;554,6;1509,5;332,8;1232,2;1;200;1000;1400;672;567,7;112,2;83,8
381;1367,9;441,3;551,6;1505,8;331;1230;1;200;1000;1400;672;539,1;110,7;66,2
382;1370,8;443,6;554,5;1509,4;332,7;1232,1;1;200;1000;1400;672;500,0;111,4;66,2
383;1363,8;438;547,6;1500,7;328,5;1226,9;1;200;1000;1400;672;474,0;107,6;57,4
384;1406,1;471,9;589,9;1553,6;353,9;1258,7;1;200;1000;1400;672;471,4;104,1;48,5
385;1384,9;455;568,7;1527,1;341,2;1242,8;1;200;1000;1400;672;445,3;102,5;44,1
386;1387,1;456,7;570,8;1529,8;342,5;1244,4;1;200;1000;1400;672;484,4;103,3;39,7
387;1387;456,6;570,7;1529,6;342,4;1244,3;1;200;1000;1400;672;479,2;102,5;35,3
388;1379,4;450,5;563,1;1520,1;337,9;1238,6;1;200;1000;1400;672;476,6;103,3;39,7
389;1378,7;450;562,5;1519,3;337,5;1238,1;1;200;1000;1400;672;468,8;105,6;39,7
390;1376,4;448,1;560,2;1516,5;336,1;1236,4;1;200;1000;1400;672;565,1;113,0;88,3
391;1370;443;553,7;1508,4;332,2;1231,5;1;200;1000;1400;672;618,9;116,5;119,1
392;1369,7;442,8;553,5;1508,1;332,1;1231,3;1;200;1000;1400;672;588,5;116,1;92,7
393;1368,2;441,6;551,9;1506,2;331,2;1230,2;1;200;1000;1400;672;539,1;114,5;97,1
394;1369,3;442,5;553,1;1507,6;331,8;1231,1;1;200;1000;1400;672;531,3;112,6;92,7
395;1368,8;442,1;552,6;1507;331,5;1230,7;1;200;1000;1400;672;531,3;111,4;83,8
396;1368,4;441,8;552,2;1506,5;331,3;1230,4;1;200;1000;1400;672;520,8;111,4;79,4
397;1370,2;443,2;554;1508,7;332,4;1231,7;1;200;1000;1400;672;541,7;110,7;75
398;1376,6;448,3;560,3;1516,6;336,2;1236,5;1;200;1000;1400;672;520,8;111,8;75
399;1378,5;449,8;562,2;1519;337,3;1237,9;1;200;1000;1400;672;539,1;110,7;75
400;1399,8;466,8;583,5;1545,7;350,1;1253,9;1;200;1000;1400;672;557,3;108,4;88,3
401;1420,1;483,1;603,8;1571;362,3;1269,1;1;200;1000;1400;672;557,3;111,8;92,7
402;1392,3;460,8;576;1536,3;345,6;1248,3;1;200;1000;1400;672;567,7;115,3;92,7
403;1386,5;456,2;570,2;1529;342,1;1243,9;1;200;1000;1400;672;583,3;116,1;105,9
404;1380,5;451,4;564,2;1521,5;338,5;1239,4;1;200;1000;1400;672;591,1;117,6;97,1
405;1385,3;455,3;569,1;1527,6;341,4;1243;1;200;1000;1400;672;546,9;117,3;88,3
406;1419,1;482,3;602,8;1569,8;361,7;1268,4;1;200;1000;1400;672;518,2;113,8;75
407;1386,3;456,1;570,1;1528,8;342;1243,8;1;200;1000;1400;672;507,8;111,1;66,2
408;1372,6;445,1;556,4;1511,7;333,8;1233,5;1;200;1000;1400;672;484,4;107,2;53
409;1379,2;450,4;563;1520;337,8;1238,5;1;200;1000;1400;672;479,2;106,4;44,1
410;1376,2;447,9;559,9;1516,2;336;1236,2;1;200;1000;1400;672;468,8;109,1;48,5
411;1380,5;451,4;564,2;1521,5;338,5;1239,4;1;200;1000;1400;672;515,6;110,7;53
412;1385,1;455,1;568,8;1527,3;341,3;1242,9;1;200;1000;1400;672;497,4;111,1;53
413;1405,2;471,2;589;1552,5;353,4;1258;1;200;1000;1400;672;507,8;111,1;57,4
414;1415,8;479,6;599,5;1565,6;359,7;1265,9;1;200;1000;1400;672;593,8;116,1;88,3
415;1481,6;532,3;665,4;1648;399,2;1315,3;1;200;1000;1400;672;630,1;122,3;119,1
416;1637,7;657,1;821,4;1843;492,9;1432,3;1;200;1000;1400;672;549,5;116,1;110,3
417;1591,1;619,9;774,9;1784,8;464,9;1397,4;1;200;1000;1400;672;544,3;113,0;92,7
418;1576,3;608;760;1766,3;456;1386,3;1;200;1000;1400;672;533,9;111,4;88,3
419;1553,2;589,5;736,9;1737,4;442,2;1368,9;1;200;1000;1400;672;513,0;105,3;75
420;1528,3;569,7;712,1;1706,3;427,2;1350,3;1;200;1000;1400;672;492,2;103,7;66,2
421;1463,6;517,9;647,4;1625,4;388,4;1301,8;1;200;1000;1400;672;510,4;104,9;66,2
422;1485,9;535,7;669,7;1653,3;401,8;1318,5;1;200;1000;1400;672;492,2;103,7;66,2
423;1529,1;570,3;712,8;1707,3;427,7;1350,9;1;200;1000;1400;672;502,6;106,0;61,8
424;1508,3;553,6;692;1681,3;415,2;1335,3;1;200;1000;1400;672;497,4;105,6;83,8
425;1537,1;576,7;720,8;1717,3;432,5;1356,9;1;200;1000;1400;672;507,8;108,7;79,4
426;1471,3;524,1;655,1;1635,1;393,1;1307,6;1;200;1000;1400;672;575,5;110,3;92,7
427;1468,7;521,9;652,4;1631,8;391,5;1305,6;1;200;1000;1400;672;531,3;115,7;97,1
428;1412,2;476,8;596;1561,2;357,6;1263,2;1;200;1000;1400;672;541,7;111,1;83,8
429;1395,2;463,2;579;1540;347,4;1250,5;1;200;1000;1400;672;533,9;112,6;79,4
430;1361,2;436;545;1497,4;327;1225;1;200;1000;1400;672;505,2;113,0;79,4
431;1296,2;384;480;1416,2;288;1176,2;1;200;1000;1400;672;528,6;113,4;75
432;1282,7;373,2;466,5;1399,3;279,9;1166,1;1;200;1000;1400;672;510,4;108,4;53
433;1272,4;364,9;456,2;1386,5;273,7;1158,4;1;200;1000;1400;672;489,6;106,4;48,5
434;1257,2;352,8;440,9;1367,4;264,6;1147;1;200;1000;1400;672;489,6;107,2;44,1
435;1272,7;365,1;456,4;1386,8;273,9;1158,6;1;200;1000;1400;672;474,0;105,6;44,1
436;1282,1;372,7;465,8;1398,5;279,5;1165,6;1;200;1000;1400;672;487,0;107,6;44,1
437;1300,3;387,3;484,1;1421,4;290,5;1179,3;1;200;1000;1400;672;494,8;110,3;53
438;1344,1;422,3;527,9;1476,1;316,7;1212,2;1;200;1000;1400;672;596,4;115,3;79,4
439;1408,7;474;592,5;1556,9;355,5;1260,6;1;200;1000;1400;672;655,3;121,5;123,6
440;1533,4;573,7;717,1;1712,7;430,3;1354,1;1;200;1000;1400;672;575,5;118,4;110,3
441;1508;553,4;691,7;1680,9;415;1335,1;1;200;1000;1400;672;599,0;113,4;105,9
442;1485,5;535,4;669,3;1652,8;401,6;1318,2;1;200;1000;1400;672;515,6;111,1;97,1
443;1508;553,4;691,7;1680,9;415;1335,1;1;200;1000;1400;672;520,8;109,9;79,4
444;1478,9;530,1;662,7;1644,6;397,6;1313,3;1;200;1000;1400;672;507,8;106,4;75
445;1477,7;529,1;661,4;1643;396,8;1312,3;1;200;1000;1400;672;526,0;106,4;79,4
446;1481;531,8;664,7;1647,1;398,8;1314,8;1;200;1000;1400;672;500,0;108,0;75
447;1467,9;521,3;651,6;1630,8;391;1305;1;200;1000;1400;672;518,2;108,4;88,3
448;1403,5;469,8;587,3;1550,4;352,4;1256,7;1;200;1000;1400;672;546,9;113,0;97,1
449;1396,9;464,6;580,7;1542,1;348,4;1251,8;1;200;1000;1400;672;617,8;116,1;97,1
450;1392,2;460,8;576;1536,2;345,6;1248,2;1;200;1000;1400;672;627,2;118,4;101,5
451;1387,9;457,3;571,7;1530,8;343;1245;1;200;1000;1400;672;580,7;120,3;114,7
452;1341,9;420,5;525,6;1473,3;315,4;1210,5;1;200;1000;1400;672;562,5;118,0;105,9
453;1320,8;403,6;504,5;1446,9;302,7;1194,6;1;200;1000;1400;672;528,6;116,5;92,7
454;1281,6;372,3;465,3;1397,9;279,2;1165,2;1;200;1000;1400;672;494,8;113,0;79,4
455;1212,6;317,1;396,4;1311,7;237,8;1113,5;1;200;1000;1400;672;489,6;111,4;70,6
456;1199,1;306,3;382,9;1294,8;229,7;1103,4;1;200;1000;1400;672;492,2;111,4;66,2
457;1174,7;286,8;358,5;1264,4;215,1;1085,1;1;200;1000;1400;672;494,8;112,2;57,4
458;1160,5;275,4;344,2;1246,5;206,5;1074,4;1;200;1000;1400;672;497,4;110,3;53
459;1154,2;270,3;337,9;1238,6;202,7;1069,7;1;200;1000;1400;672;466,1;111,8;53
460;1180,4;291,3;364,2;1271,5;218,5;1089,4;1;200;1000;1400;672;468,8;111,1;48,5
461;1219;322,2;402,8;1319,7;241,7;1118,3;1;200;1000;1400;672;471,4;109,9;53
462;1266,9;360,5;450,6;1379,5;270,4;1154,2;1;200;1000;1400;672;494,8;113,0;61,8
463;1308,8;394;492,5;1431,9;295,5;1185,7;1;200;1000;1400;672;507,8;115,3;97,1
464;1336,1;415,8;519,8;1466;311,9;1206,1;1;200;1000;1400;672;596,4;117,6;110,3
465;1307,3;392,8;491;1430;294,6;1184,5;1;200;1000;1400;672;622,9;117,6;132,4
466;1296;383,8;479,8;1416;287,9;1176,1;1;200;1000;1400;672;599,0;119,2;141,2
467;1295,3;383,2;479;1415;287,4;1175,5;1;200;1000;1400;672;565,1;114,9;110,3
468;1294,9;382,9;478,7;1414,6;287,2;1175,2;1;200;1000;1400;672;518,2;109,5;88,3
469;1281,3;372;465;1397,5;279;1165;1;200;1000;1400;672;492,2;105,3;79,4
470;1280,8;371,6;464,5;1396,9;278,7;1164,6;1;200;1000;1400;672;497,4;112,2;88,3
471;1287,5;377;471,2;1405,3;282,7;1169,7;1;200;1000;1400;672;541,7;115,7;92,7
472;1282,3;372,8;466;1398,8;279,6;1165,8;1;200;1000;1400;672;575,5;118,0;123,6
473;1275,1;367,1;458,8;1389,8;275,3;1160,4;1;200;1000;1400;672;635,4;117,6;101,5
474;1275,6;367,5;459,3;1390,4;275,6;1160,8;1;200;1000;1400;672;629,2;119,6;110,3
475;1265,2;359,2;449;1377,5;269,4;1153;1;200;1000;1400;672;588,5;121,1;114,7
476;1264,7;358,8;448,5;1376,9;269,1;1152,6;1;200;1000;1400;672;565,1;119,6;114,7
477;1222,6;325,1;406,3;1324,2;243,8;1121;1;200;1000;1400;672;583,3;118,4;110,3
478;1188,5;297,8;372,3;1281,6;223,4;1095,4;1;200;1000;1400;672;557,3;118,8;105,9
479;1135,6;255,5;319,4;1215,4;191,6;1055,8;1;200;1000;1400;672;580,7;118,0;101,5
480;1131,4;252,1;315,2;1210,2;189,1;1052,6;1;200;1000;1400;672;570,3;118,8;83,8
481;1088,8;218,1;272,6;1157;163,5;1020,7;1;200;1000;1400;672;544,3;118,8;79,4
482;1080,7;211,6;264,4;1146,8;158,7;1014,6;1;200;1000;1400;672;541,7;117,6;75
483;1069,5;202,6;253,3;1132,9;152;1006,2;1;200;1000;1400;672;531,3;118,0;79,4
484;1089,1;218,3;272,8;1157,3;163,7;1020,9;1;200;1000;1400;672;541,7;118,8;83,8
485;1128;249,4;311,8;1205,9;187,1;1050,1;1;200;1000;1400;672;557,3;119,2;79,4
486;1164,7;278,7;348,4;1251,8;209;1077,6;1;200;1000;1400;672;533,9;119,6;97,1
487;1192,2;300,7;375,9;1286,2;225,6;1098,2;1;200;1000;1400;672;624,7;121,9;128
488;1191;299,8;374,8;1284,7;224,9;1097,3;1;200;1000;1400;672;680,9;122,3;141,2
489;1193,3;301,7;377,1;1287,6;226,2;1099,1;1;200;1000;1400;672;630,9;124,2;162,6
490;1190,9;299,7;374,7;1284,6;224,8;1097,2;1;200;1000;1400;672;687,2;122,3;167,9
491;1190,2;299,1;373,9;1283,6;224,3;1096,7;1;200;1000;1400;672;596,4;121,9;141,2
492;1186,9;296,5;370,6;1279,5;222,4;1094,2;1;200;1000;1400;672;578,1;120,3;119,1
493;1186,3;296,1;370,1;1278,9;222,1;1093,8;1;200;1000;1400;672;599,0;116,9;119,1
494;1183,9;294,2;367,7;1275,9;220,6;1092;1;200;1000;1400;672;583,3;116,1;114,7
495;1179,4;290,5;363,1;1270,1;217,9;1088,6;1;200;1000;1400;672;618,4;117,3;114,7
496;1178,2;289,6;362;1268,7;217,2;1087,7;1;200;1000;1400;672;618,4;118,0;132,4
497;1171,4;284,1;355,1;1260,2;213,1;1082,6;1;200;1000;1400;672;649,7;123,8;141,2
498;1174,2;286,3;357,9;1263,6;214,7;1084,7;1;200;1000;1400;672;665,3;128,1;167,9
499;1174,4;286,5;358,2;1264;214,9;1084,9;1;200;1000;1400;672;677,8;123,1;141,2
500;1173,7;285,9;357,4;1263;214,4;1084,3;1;200;1000;1400;672;627,8;121,1;119,1
501;1177,1;288,7;360,8;1267,3;216,5;1086,9;1;200;1000;1400;672;585,9;116,5;97,1
502;1164,2;278,3;347,9;1251,1;208,7;1077,2;1;200;1000;1400;672;599,0;117,3;88,3
503;1121,8;244,4;305,5;1198,2;183,3;1045,4;1;200;1000;1400;672;531,3;113,8;75
504;973,4;125,7;157,1;1012,7;94,3;934,1;1;200;1000;1400;672;518,2;113,0;75
505;992;140,6;175,7;1035,9;105,4;948;1;200;1000;1400;672;523,4;112,6;66,2
506;956,1;111,9;139,9;991,1;83,9;921,1;1;200;1000;1400;672;518,2;113,4;61,8
507;965,2;119,2;148,9;1002,4;89,4;928;1;200;1000;1400;672;536,5;114,2;61,8
508;1062,1;196,7;245,9;1123,6;147,5;1000,7;1;200;1000;1400;672;536,5;115,3;66,2
509;1156,2;271,9;339,9;1241,1;203,9;1071,2;1;200;1000;1400;672;583,3;117,6;79,4
510;1166,9;280,5;350,6;1254,5;210,4;1079,2;1;200;1000;1400;672;733,0;124,6;128
511;1168,7;281,9;352,4;1256,8;211,4;1080,6;1;200;1000;1400;672;745,5;132,0;175,5
512;1169,4;282,5;353,2;1257,7;211,9;1081,1;1;200;1000;1400;672;583,3;125,0;141,2
513;1172,2;284,8;355,9;1261,2;213,6;1083,2;1;200;1000;1400;672;580,7;121,1;128
514;1176,1;287,9;359,9;1266,1;215,9;1086,1;1;200;1000;1400;672;554,7;119,6;119,1
515;1182,4;292,9;366,2;1274;219,7;1090,9;1;200;1000;1400;672;565,1;119,6;101,5
516;1182,7;293,1;366,4;1274,3;219,8;1091,1;1;200;1000;1400;672;599,0;119,6;105,9
517;1186,3;296,1;370,1;1278,8;222;1093,8;1;200;1000;1400;672;608,0;118,4;97,1
518;1189,4;298,5;373,1;1282,6;223,9;1096,1;1;200;1000;1400;672;591,1;117,6;105,9
519;1189,5;298,6;373,2;1282,8;223,9;1096,2;1;200;1000;1400;672;593,8;120,0;97,1
520;1186,2;296;370;1278,7;222;1093,7;1;200;1000;1400;672;559,9;121,9;105,9
521;1178;289,4;361,7;1268,4;217;1087,6;1;200;1000;1400;672;575,5;124,2;119,1
522;1170,2;283,1;353,9;1258,6;212,3;1081,7;1;200;1000;1400;672;639,2;124,6;114,7
523;1171,8;284,5;355,6;1260,7;213,3;1082,9;1;200;1000;1400;672;636,1;127,3;128
524;1169,3;282,4;353;1257,5;211,8;1081;1;200;1000;1400;672;591,1;123,8;119,1
525;1167,5;281;351,3;1255,3;210,8;1079,7;1;200;1000;1400;672;591,1;121,9;105,9
526;1154,1;270,3;337,9;1238,6;202,7;1069,7;1;200;1000;1400;672;593,8;120,7;83,8
527;1136,9;256,5;320,6;1217;192,4;1056,7;1;200;1000;1400;672;559,9;117,3;75
528;1142,3;260,8;326;1223,8;195,6;1060,8;1;200;1000;1400;672;505,2;115,3;66,2
