Date (CEST),HOB_Output_Backup[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Area_Exchange[Dim 1][MW],HOB_Fuel_Input_A1[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Thermal_Output_A1[Dim 1][MW]
31-01-2017 15:00:00,0.0,93.13,7.14,400.0,0.0,0.0,189.89,815.7,37.25,0.0,160.0,40.0,0.0,36.35,21.81,0.0,56.35,74.74,20.0,493.13
31-01-2017 16:00:00,0.0,100.94,7.14,400.0,0.0,0.0,205.82,815.7,40.38,0.0,160.0,40.0,0.0,33.65,20.19,0.0,53.65,69.18,20.0,500.94
31-01-2017 17:00:00,0.0,108.75,7.14,400.0,0.0,0.0,221.75,815.7,43.5,0.0,160.0,40.0,0.0,40.22,24.13,0.0,60.22,82.7,20.0,508.75
31-01-2017 18:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,46.03,27.62,0.0,66.03,94.63,20.0,545.21
31-01-2017 19:00:00,0.0,155.63,7.14,400.0,0.0,0.0,317.33,815.7,62.25,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,555.63
31-01-2017 20:00:00,0.0,116.56,7.14,400.0,0.0,0.0,237.68,815.7,46.63,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,516.56
31-01-2017 21:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,43.32,25.99,0.0,63.32,89.07,20.0,521.77
31-01-2017 22:00:00,0.0,103.54,7.14,400.0,0.0,0.0,211.13,815.7,41.42,0.0,160.0,40.0,0.0,39.84,23.9,0.0,59.84,81.91,20.0,503.54
31-01-2017 23:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,45.64,27.38,0.0,65.64,93.84,20.0,480.1
01-02-2017 00:00:00,0.0,77.5,7.14,400.0,0.0,0.0,158.03,815.7,31.0,0.0,160.0,40.0,0.0,32.1,19.26,0.0,52.1,65.99,20.0,477.5
01-02-2017 01:00:00,0.0,51.46,7.14,400.0,0.0,0.0,104.93,815.7,20.58,0.0,160.0,40.0,0.0,20.49,12.29,0.0,40.49,42.12,20.0,451.46
01-02-2017 02:00:00,0.0,35.83,7.14,400.0,0.0,0.0,73.07,815.7,14.33,0.0,160.0,40.0,0.0,17.39,10.44,0.0,37.39,35.76,20.0,435.83
01-02-2017 03:00:00,0.0,15.0,7.14,400.0,0.0,0.0,30.59,815.7,6.0,0.0,160.0,40.0,0.0,15.07,9.04,0.0,35.07,30.99,20.0,415.0
01-02-2017 04:00:00,0.0,22.81,7.14,400.0,0.0,0.0,46.52,815.7,9.13,0.0,160.0,40.0,0.0,21.26,12.76,0.0,41.26,43.72,20.0,422.81
01-02-2017 05:00:00,0.0,67.08,7.14,400.0,0.0,0.0,136.79,815.7,26.83,0.0,160.0,40.0,0.0,21.65,12.99,0.0,41.65,44.51,20.0,467.08
01-02-2017 06:00:00,0.0,111.35,7.14,400.0,0.0,0.0,227.06,815.7,44.54,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,511.35
01-02-2017 07:00:00,0.0,134.79,7.14,400.0,0.0,0.0,274.85,815.7,53.92,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,534.79
01-02-2017 08:00:00,0.0,108.75,0.0,400.0,0.0,0.0,221.75,815.7,43.5,0.0,160.0,40.0,0.0,66.42,39.85,0.0,66.42,136.55,0.0,508.75
01-02-2017 09:00:00,0.0,87.92,7.14,400.0,0.0,0.0,179.27,815.7,35.17,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,487.92
01-02-2017 10:00:00,0.0,59.27,7.14,400.0,0.0,0.0,120.86,815.7,23.71,0.0,160.0,40.0,0.0,35.58,21.35,0.0,55.58,73.15,20.0,459.27
01-02-2017 11:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,27.07,16.24,0.0,47.07,55.65,20.0,480.1
01-02-2017 12:00:00,0.0,59.27,7.14,400.0,0.0,0.0,120.86,815.7,23.71,0.0,160.0,40.0,0.0,34.03,20.42,0.0,54.03,69.97,20.0,459.27
01-02-2017 13:00:00,0.0,93.13,7.14,400.0,0.0,0.0,189.89,815.7,37.25,0.0,160.0,40.0,0.0,23.2,13.92,0.0,43.2,47.69,20.0,493.13
01-02-2017 14:00:00,0.0,69.69,7.14,400.0,0.0,0.0,142.1,815.7,27.88,0.0,160.0,40.0,0.0,26.68,16.01,0.0,46.68,54.85,20.0,469.69
01-02-2017 15:00:00,0.0,90.52,7.14,400.0,0.0,0.0,184.58,815.7,36.21,0.0,160.0,40.0,0.0,27.07,16.24,0.0,47.07,55.65,20.0,490.52
01-02-2017 16:00:00,0.0,69.69,7.14,400.0,0.0,0.0,142.1,815.7,27.88,0.0,160.0,40.0,0.0,32.87,19.72,0.0,52.87,67.58,20.0,469.69
01-02-2017 17:00:00,0.0,145.21,0.0,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,62.16,37.3,0.0,62.16,127.8,0.0,545.21
01-02-2017 18:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,37.52,22.51,0.0,57.52,77.13,20.0,550.42
01-02-2017 19:00:00,0.0,119.17,7.14,400.0,0.0,0.0,242.99,815.7,47.67,0.0,160.0,40.0,0.0,44.48,26.69,0.0,64.48,91.45,20.0,519.17
01-02-2017 20:00:00,0.0,171.25,7.14,400.0,0.0,0.0,349.19,815.7,68.5,0.0,160.0,40.0,0.0,37.9,22.74,0.0,57.9,77.93,20.0,571.25
01-02-2017 21:00:00,0.0,119.17,7.14,400.0,0.0,0.0,242.99,815.7,47.67,0.0,160.0,40.0,0.0,44.48,26.69,0.0,64.48,91.45,20.0,519.17
01-02-2017 22:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,526.98
01-02-2017 23:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,29.78,17.87,0.0,49.78,61.22,20.0,480.1
02-02-2017 00:00:00,0.0,74.9,7.14,400.0,0.0,0.0,152.72,815.7,29.96,0.0,160.0,40.0,0.0,29.78,17.87,0.0,49.78,61.22,20.0,474.9
02-02-2017 01:00:00,0.0,51.46,7.14,400.0,0.0,0.0,104.93,815.7,20.58,0.0,160.0,40.0,0.0,33.65,20.19,0.0,53.65,69.18,20.0,451.46
02-02-2017 02:00:00,0.0,87.92,7.14,400.0,0.0,0.0,179.27,815.7,35.17,0.0,160.0,40.0,0.0,34.81,20.88,0.0,54.81,71.56,20.0,487.92
02-02-2017 03:00:00,0.0,90.52,7.14,400.0,0.0,0.0,184.58,815.7,36.21,0.0,160.0,40.0,0.0,36.74,22.04,0.0,56.74,75.54,20.0,490.52
02-02-2017 04:00:00,0.0,85.31,7.14,400.0,0.0,0.0,173.96,815.7,34.13,0.0,160.0,40.0,0.0,41.38,24.83,0.0,61.38,85.09,20.0,485.31
02-02-2017 05:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,40.61,24.37,0.0,60.61,83.5,20.0,524.38
02-02-2017 06:00:00,0.0,192.08,7.14,400.0,0.0,0.0,391.67,815.7,76.83,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,592.08
02-02-2017 07:00:00,0.0,261.03,7.14,400.0,0.0,0.0,532.25,815.7,104.41,0.0,160.0,40.0,0.0,57.64,34.58,0.0,77.64,118.5,20.0,661.03
02-02-2017 08:00:00,0.0,210.31,7.14,400.0,0.0,0.0,428.84,815.7,84.13,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,610.31
02-02-2017 09:00:00,0.0,166.04,7.14,400.0,0.0,0.0,338.57,815.7,66.42,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,566.04
02-02-2017 10:00:00,0.0,155.63,7.14,400.0,0.0,0.0,317.33,815.7,62.25,0.0,160.0,40.0,0.0,49.51,29.71,0.0,69.51,101.8,20.0,555.63
02-02-2017 11:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,542.6
02-02-2017 12:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,45.64,27.38,0.0,65.64,93.84,20.0,550.42
02-02-2017 13:00:00,0.0,160.83,7.14,400.0,0.0,0.0,327.95,815.7,64.33,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,560.83
02-02-2017 14:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,526.98
02-02-2017 15:00:00,0.0,160.83,7.14,400.0,0.0,0.0,327.95,815.7,64.33,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,560.83
02-02-2017 16:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,41.77,25.06,0.0,61.77,85.88,20.0,547.81
02-02-2017 17:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,550.42
02-02-2017 18:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,594.69
02-02-2017 19:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,53.38,32.03,0.0,73.38,109.75,20.0,589.48
02-02-2017 20:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,521.77
02-02-2017 21:00:00,0.0,153.02,7.14,400.0,0.0,0.0,312.02,815.7,61.21,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,553.02
02-02-2017 22:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,550.42
02-02-2017 23:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,532.19
03-02-2017 00:00:00,0.0,116.56,7.14,400.0,0.0,0.0,237.68,815.7,46.63,0.0,160.0,40.0,0.0,46.03,27.62,0.0,66.03,94.63,20.0,516.56
03-02-2017 01:00:00,0.0,113.96,7.14,400.0,0.0,0.0,232.37,815.7,45.58,0.0,160.0,40.0,0.0,47.96,28.78,0.0,67.96,98.61,20.0,513.96
03-02-2017 02:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,48.35,29.01,0.0,68.35,99.41,20.0,524.38
03-02-2017 03:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,47.58,28.55,0.0,67.58,97.82,20.0,524.38
03-02-2017 04:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,49.12,29.47,0.0,69.12,101.0,20.0,521.77
03-02-2017 05:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,48.35,29.01,0.0,68.35,99.41,20.0,545.21
03-02-2017 06:00:00,0.0,129.58,7.14,400.0,0.0,0.0,264.23,815.7,51.83,0.0,160.0,40.0,0.0,46.8,28.08,0.0,66.8,96.23,20.0,529.58
03-02-2017 07:00:00,0.0,153.02,7.14,400.0,0.0,0.0,312.02,815.7,61.21,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,553.02
03-02-2017 08:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,594.69
03-02-2017 09:00:00,0.0,210.31,7.14,400.0,0.0,0.0,428.84,815.7,84.13,0.0,160.0,40.0,0.0,57.64,34.58,0.0,77.64,118.5,20.0,610.31
03-02-2017 10:00:00,0.0,269.64,7.14,400.0,0.0,0.0,549.82,815.7,107.86,0.0,160.0,40.0,0.0,59.19,35.51,0.0,79.19,121.69,20.0,669.64
03-02-2017 11:00:00,0.0,260.27,7.14,400.0,0.0,0.0,530.7,815.7,104.11,0.0,160.0,40.0,0.0,61.12,36.67,0.0,81.12,125.66,20.0,660.27
03-02-2017 12:00:00,0.0,307.14,7.14,400.0,0.0,0.0,626.29,815.7,122.86,0.0,160.0,40.0,0.0,60.73,36.44,0.0,80.73,124.87,20.0,707.14
03-02-2017 13:00:00,0.0,260.27,7.14,400.0,0.0,0.0,530.7,815.7,104.11,0.0,160.0,40.0,0.0,56.86,34.12,0.0,76.86,116.91,20.0,660.27
03-02-2017 14:00:00,0.0,215.52,7.14,400.0,0.0,0.0,439.46,815.7,86.21,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,615.52
03-02-2017 15:00:00,0.0,199.9,7.14,400.0,0.0,0.0,407.6,815.7,79.96,0.0,160.0,40.0,0.0,55.32,33.19,0.0,75.32,113.73,20.0,599.9
03-02-2017 16:00:00,0.0,260.27,7.14,400.0,0.0,0.0,530.7,815.7,104.11,0.0,160.0,40.0,0.0,56.09,33.65,0.0,76.09,115.32,20.0,660.27
03-02-2017 17:00:00,0.0,218.13,7.14,400.0,0.0,0.0,444.77,815.7,87.25,0.0,160.0,40.0,0.0,55.32,33.19,0.0,75.32,113.73,20.0,618.13
03-02-2017 18:00:00,0.0,236.35,7.14,400.0,0.0,0.0,481.94,815.7,94.54,0.0,160.0,40.0,0.0,57.25,34.35,0.0,77.25,117.71,20.0,636.35
03-02-2017 19:00:00,0.0,160.83,7.14,400.0,0.0,0.0,327.95,815.7,64.33,0.0,160.0,40.0,0.0,56.09,33.65,0.0,76.09,115.32,20.0,560.83
03-02-2017 20:00:00,0.0,155.63,7.14,400.0,0.0,0.0,317.33,815.7,62.25,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,555.63
03-02-2017 21:00:00,0.0,137.4,7.14,400.0,0.0,0.0,280.16,815.7,54.96,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,537.4
03-02-2017 22:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,49.51,29.71,0.0,69.51,101.8,20.0,524.38
03-02-2017 23:00:00,0.0,140.0,7.14,400.0,0.0,0.0,285.47,815.7,56.0,0.0,160.0,40.0,0.0,50.67,30.4,0.0,70.67,104.18,20.0,540.0
04-02-2017 00:00:00,0.0,140.0,7.14,400.0,0.0,0.0,285.47,815.7,56.0,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,540.0
04-02-2017 01:00:00,0.0,134.79,7.14,400.0,0.0,0.0,274.85,815.7,53.92,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,534.79
04-02-2017 02:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,545.21
04-02-2017 03:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,52.99,31.8,0.0,72.99,108.96,20.0,547.81
04-02-2017 04:00:00,0.0,181.67,7.14,400.0,0.0,0.0,370.43,815.7,72.67,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,581.67
04-02-2017 05:00:00,0.0,197.29,7.14,400.0,0.0,0.0,402.29,815.7,78.92,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,597.29
04-02-2017 06:00:00,0.0,181.67,7.14,400.0,0.0,0.0,370.43,815.7,72.67,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,581.67
04-02-2017 07:00:00,0.0,218.13,7.14,400.0,0.0,0.0,444.77,815.7,87.25,0.0,160.0,40.0,0.0,55.7,33.42,0.0,75.7,114.52,20.0,618.13
04-02-2017 08:00:00,0.0,252.04,7.14,400.0,0.0,0.0,513.93,815.7,100.82,0.0,160.0,40.0,0.0,59.57,35.74,0.0,79.57,122.48,20.0,652.04
04-02-2017 09:00:00,0.0,305.17,7.14,400.0,0.0,0.0,622.26,815.7,122.07,0.0,160.0,40.0,0.0,63.83,38.3,0.0,83.83,131.23,20.0,705.17
04-02-2017 10:00:00,0.0,320.0,7.14,400.0,10.94,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,65.38,39.23,38.29,85.38,134.41,20.0,758.29
04-02-2017 11:00:00,0.0,283.29,7.14,400.0,0.0,0.0,577.65,815.7,113.32,0.0,160.0,40.0,0.0,62.28,37.37,0.0,82.28,128.05,20.0,683.29
04-02-2017 12:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,60.35,36.21,0.0,80.35,124.07,20.0,573.85
04-02-2017 13:00:00,0.0,176.46,7.14,400.0,0.0,0.0,359.81,815.7,70.58,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,576.46
04-02-2017 14:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,57.64,34.58,0.0,77.64,118.5,20.0,563.44
04-02-2017 15:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,56.48,33.89,0.0,76.48,116.12,20.0,589.48
04-02-2017 16:00:00,0.0,210.31,7.14,400.0,0.0,0.0,428.84,815.7,84.13,0.0,160.0,40.0,0.0,58.02,34.81,0.0,78.02,119.3,20.0,610.31
04-02-2017 17:00:00,0.0,277.04,7.14,400.0,0.0,0.0,564.91,815.7,110.82,0.0,160.0,40.0,0.0,63.05,37.83,0.0,83.05,129.64,20.0,677.04
04-02-2017 18:00:00,0.0,320.0,7.14,400.0,0.23,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,63.44,38.07,0.79,83.44,130.44,20.0,720.79
04-02-2017 19:00:00,0.0,320.0,7.14,400.0,1.12,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,70.02,42.01,3.92,90.02,143.96,20.0,723.92
04-02-2017 20:00:00,0.0,320.0,7.14,400.0,1.12,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,63.44,38.07,3.92,83.44,130.44,20.0,723.92
04-02-2017 21:00:00,0.0,248.92,7.14,400.0,0.0,0.0,507.56,815.7,99.57,0.0,160.0,40.0,0.0,65.38,39.23,0.0,85.38,134.41,20.0,648.92
04-02-2017 22:00:00,0.0,233.75,7.14,400.0,0.0,0.0,476.63,815.7,93.5,0.0,160.0,40.0,0.0,61.12,36.67,0.0,81.12,125.66,20.0,633.75
04-02-2017 23:00:00,0.0,220.73,7.14,400.0,0.0,0.0,450.08,815.7,88.29,0.0,160.0,40.0,0.0,58.8,35.28,0.0,78.8,120.89,20.0,620.73
05-02-2017 00:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,57.64,34.58,0.0,77.64,118.5,20.0,584.27
05-02-2017 01:00:00,0.0,179.06,7.14,400.0,0.0,0.0,365.12,815.7,71.63,0.0,160.0,40.0,0.0,56.48,33.89,0.0,76.48,116.12,20.0,579.06
05-02-2017 02:00:00,0.0,176.46,7.14,400.0,0.0,0.0,359.81,815.7,70.58,0.0,160.0,40.0,0.0,55.7,33.42,0.0,75.7,114.52,20.0,576.46
05-02-2017 03:00:00,0.0,160.83,7.14,400.0,0.0,0.0,327.95,815.7,64.33,0.0,160.0,40.0,0.0,56.09,33.65,0.0,76.09,115.32,20.0,560.83
05-02-2017 04:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,56.09,33.65,0.0,76.09,115.32,20.0,573.85
05-02-2017 05:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,58.02,34.81,0.0,78.02,119.3,20.0,589.48
05-02-2017 06:00:00,0.0,313.33,7.14,400.0,0.0,0.0,638.9,815.7,125.33,0.0,160.0,40.0,0.0,61.89,37.14,0.0,81.89,127.25,20.0,713.33
05-02-2017 07:00:00,0.0,303.95,7.14,400.0,0.0,0.0,619.78,815.7,121.58,0.0,160.0,40.0,0.0,66.15,39.69,0.0,86.15,136.01,20.0,703.95
05-02-2017 08:00:00,0.0,266.45,7.14,400.0,0.0,0.0,543.32,815.7,106.58,0.0,160.0,40.0,0.0,62.67,37.6,0.0,82.67,128.85,20.0,666.45
05-02-2017 09:00:00,0.0,223.33,7.14,400.0,0.0,0.0,455.39,815.7,89.33,0.0,160.0,40.0,0.0,60.35,36.21,0.0,80.35,124.07,20.0,623.33
05-02-2017 10:00:00,0.0,269.58,7.14,400.0,0.0,0.0,549.69,815.7,107.83,0.0,160.0,40.0,0.0,58.41,35.05,0.0,78.41,120.09,20.0,669.58
05-02-2017 11:00:00,0.0,218.13,7.14,400.0,0.0,0.0,444.77,815.7,87.25,0.0,160.0,40.0,0.0,57.25,34.35,0.0,77.25,117.71,20.0,618.13
05-02-2017 12:00:00,0.0,197.29,7.14,400.0,0.0,0.0,402.29,815.7,78.92,0.0,160.0,40.0,0.0,56.86,34.12,0.0,76.86,116.91,20.0,597.29
05-02-2017 13:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,53.77,32.26,0.0,73.77,110.55,20.0,594.69
05-02-2017 14:00:00,0.0,181.67,7.14,400.0,0.0,0.0,370.43,815.7,72.67,0.0,160.0,40.0,0.0,52.99,31.8,0.0,72.99,108.96,20.0,581.67
05-02-2017 15:00:00,0.0,210.31,7.14,400.0,0.0,0.0,428.84,815.7,84.13,0.0,160.0,40.0,0.0,55.7,33.42,0.0,75.7,114.52,20.0,610.31
05-02-2017 16:00:00,0.0,247.7,7.14,400.0,0.0,0.0,505.08,815.7,99.08,0.0,160.0,40.0,0.0,57.25,34.35,0.0,77.25,117.71,20.0,647.7
05-02-2017 17:00:00,0.0,269.58,7.14,400.0,0.0,0.0,549.69,815.7,107.83,0.0,160.0,40.0,0.0,61.89,37.14,0.0,81.89,127.25,20.0,669.58
05-02-2017 18:00:00,0.0,320.0,7.14,400.0,18.63,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,64.6,38.76,65.2,84.6,132.82,20.0,785.2
05-02-2017 19:00:00,0.0,320.0,7.14,400.0,12.38,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,69.25,41.55,43.33,89.25,142.37,20.0,763.33
05-02-2017 20:00:00,0.0,320.0,7.14,400.0,4.34,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,69.25,41.55,15.2,89.25,142.37,20.0,735.2
05-02-2017 21:00:00,0.0,297.7,7.14,400.0,0.0,0.0,607.04,815.7,119.08,0.0,160.0,40.0,0.0,72.34,43.41,0.0,92.34,148.74,20.0,697.7
05-02-2017 22:00:00,0.0,320.0,7.14,400.0,0.77,30.7,652.5,815.7,128.0,42.63,160.0,40.0,0.0,100.0,60.0,2.7,150.7,205.6,20.0,722.7
05-02-2017 23:00:00,0.0,269.58,7.14,400.0,0.0,0.0,549.69,815.7,107.83,0.0,160.0,40.0,0.0,96.8,58.08,0.0,116.8,199.02,20.0,669.58
06-02-2017 00:00:00,0.0,210.31,7.14,400.0,0.0,0.0,428.84,815.7,84.13,0.0,160.0,40.0,0.0,78.92,47.35,0.0,98.92,162.26,20.0,610.31
06-02-2017 01:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,84.34,50.6,0.0,104.34,173.4,20.0,573.85
06-02-2017 02:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,84.34,50.6,0.0,104.34,173.4,20.0,594.69
06-02-2017 03:00:00,0.0,207.71,7.14,400.0,0.0,0.0,423.53,815.7,83.08,0.0,160.0,40.0,0.0,84.73,50.84,0.0,104.73,174.19,20.0,607.71
06-02-2017 04:00:00,0.0,207.71,7.14,400.0,0.0,0.0,423.53,815.7,83.08,0.0,160.0,40.0,0.0,86.66,52.0,0.0,106.66,178.17,20.0,607.71
06-02-2017 05:00:00,0.0,244.9,7.14,400.0,0.0,0.0,499.38,815.7,97.96,0.0,160.0,40.0,0.0,86.66,52.0,0.0,106.66,178.17,20.0,644.9
06-02-2017 06:00:00,0.0,320.0,7.14,400.0,3.54,9.11,652.5,815.7,128.0,12.65,160.0,40.0,0.0,100.0,60.0,12.4,129.11,205.6,20.0,732.4
06-02-2017 07:00:00,0.0,320.0,7.14,400.0,4.44,19.79,652.5,815.7,128.0,27.48,160.0,40.0,0.0,100.0,60.0,15.53,139.79,205.6,20.0,735.53
06-02-2017 08:00:00,0.0,316.78,7.14,400.0,0.0,0.0,645.93,815.7,126.71,0.0,160.0,40.0,0.0,85.89,51.53,0.0,105.89,176.58,20.0,716.78
06-02-2017 09:00:00,0.0,267.17,0.0,400.0,0.0,0.0,544.78,815.7,106.87,0.0,160.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.17
06-02-2017 10:00:00,0.0,236.35,7.14,400.0,0.0,31.86,481.94,815.7,94.54,44.25,160.0,40.0,0.0,100.0,60.0,0.0,151.86,205.6,20.0,636.35
06-02-2017 11:00:00,0.0,233.75,7.14,400.0,0.0,0.0,476.63,815.7,93.5,0.0,160.0,40.0,0.0,79.69,47.82,0.0,99.69,163.85,20.0,633.75
06-02-2017 12:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,70.79,42.48,0.0,90.79,145.55,20.0,589.48
06-02-2017 13:00:00,0.0,212.92,7.14,400.0,0.0,0.0,434.15,815.7,85.17,0.0,160.0,40.0,0.0,70.41,42.24,0.0,90.41,144.76,20.0,612.92
06-02-2017 14:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,68.86,41.32,0.0,88.86,141.58,20.0,594.69
06-02-2017 15:00:00,0.0,202.5,7.14,400.0,0.0,0.0,412.91,815.7,81.0,0.0,160.0,40.0,0.0,75.05,45.03,0.0,95.05,154.3,20.0,602.5
