Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],HOB_Fuel_Input_A3[Dim 1][MW],HOB_Load_Output_A3[Dim 1][MW],Area_Exchange[Dim 1][MW],Area_Exchange_1_3[Dim 1][MW],Area_Exchange_2_3[Dim 1][MW]
05-01-2017 03:00:00,0.00,0.00,0.00,0.00,449.07,0.00,160.00,400.00,815.70,400.00,0.00,19.63,49.07,100.06,49.07,0.00,0.00,5.71,20.00,15.07,0.00,15.07,20.94,0.00,35.07,0.00,0.00,40.00,13.24,0.00
05-01-2017 04:00:00,0.00,0.00,0.00,0.00,449.07,0.00,160.00,400.00,815.70,400.00,0.00,19.63,49.07,100.06,49.07,0.00,0.00,5.71,20.00,16.23,0.00,16.23,22.55,0.00,36.23,0.00,0.00,40.00,13.24,0.00
05-01-2017 05:00:00,0.00,0.00,0.00,0.00,453.48,0.00,160.00,400.00,815.70,400.00,0.00,21.39,53.48,109.06,53.48,0.00,0.00,5.71,20.00,15.46,0.00,15.46,21.47,0.00,35.46,0.00,0.00,40.00,17.65,0.00
05-01-2017 06:00:00,0.00,0.00,0.00,0.00,479.74,0.00,160.00,400.00,815.70,400.00,0.00,31.90,79.74,162.60,79.74,0.00,0.00,5.71,20.00,22.04,0.00,22.04,30.61,0.00,42.04,0.00,0.00,40.00,30.89,0.00
05-01-2017 07:00:00,0.00,0.00,0.00,0.00,541.45,0.00,160.00,400.00,815.70,400.00,0.00,56.58,141.45,288.42,141.45,0.00,0.00,5.71,20.00,22.04,0.00,22.04,30.61,0.00,42.04,0.00,0.00,40.00,35.30,0.00
05-01-2017 08:00:00,0.00,0.00,0.00,0.00,502.38,0.00,160.00,400.00,815.70,400.00,0.00,40.95,102.38,208.77,102.38,0.00,0.00,5.71,20.00,25.91,0.00,25.91,35.99,0.00,45.91,0.00,0.00,40.00,35.30,0.00
05-01-2017 09:00:00,0.00,0.00,0.00,0.00,564.31,0.00,160.00,400.00,815.70,400.00,0.00,65.72,164.31,335.03,164.31,0.00,0.00,5.71,20.00,27.45,0.00,27.45,38.14,0.00,47.45,0.00,0.00,40.00,52.95,0.00
05-01-2017 10:00:00,0.00,0.00,0.00,0.00,572.12,0.00,160.00,400.00,815.70,400.00,0.00,68.85,172.12,350.96,172.12,0.00,0.00,5.71,20.00,30.94,0.00,30.94,42.98,0.00,50.94,0.00,0.00,40.00,52.95,0.00
05-01-2017 11:00:00,0.00,0.00,0.00,0.00,623.98,0.00,160.00,400.00,815.70,400.00,0.00,89.59,223.98,456.72,223.98,0.00,0.00,5.71,20.00,30.94,0.00,30.94,42.98,0.00,50.94,0.00,0.00,40.00,39.71,0.00
05-01-2017 12:00:00,0.00,0.00,0.00,0.00,563.29,0.00,160.00,400.00,815.70,400.00,0.00,65.32,163.29,332.97,163.29,0.00,0.00,5.71,20.00,34.03,0.00,34.03,47.28,0.00,54.03,0.00,0.00,40.00,44.13,0.00
05-01-2017 13:00:00,0.00,0.00,0.00,0.00,525.03,0.00,160.00,400.00,815.70,400.00,0.00,50.01,125.03,254.94,125.03,0.00,0.00,5.71,20.00,32.48,0.00,32.48,45.13,0.00,52.48,0.00,0.00,40.00,39.71,0.00
05-01-2017 14:00:00,0.00,0.00,0.00,0.00,522.64,0.00,160.00,400.00,815.70,400.00,0.00,49.06,122.64,250.07,122.64,0.00,0.00,5.71,20.00,28.23,0.00,28.23,39.21,0.00,48.23,0.00,0.00,40.00,52.95,0.00
05-01-2017 15:00:00,0.00,0.00,0.00,0.00,555.70,0.00,160.00,400.00,815.70,400.00,0.00,62.28,155.70,317.48,155.70,0.00,0.00,5.71,20.00,37.13,0.00,37.13,51.58,0.00,57.13,0.00,0.00,40.00,57.36,0.00
05-01-2017 16:00:00,0.00,0.00,0.00,0.00,589.55,0.00,160.00,400.00,815.70,400.00,0.00,75.82,189.55,386.51,189.55,0.00,0.00,5.71,20.00,36.74,0.00,36.74,51.04,0.00,56.74,0.00,0.00,40.00,57.36,0.00
05-01-2017 17:00:00,0.00,0.00,0.00,0.00,674.91,0.00,160.00,400.00,815.70,400.00,0.00,109.96,274.91,560.56,274.91,0.00,0.00,5.71,20.00,36.35,0.00,36.35,50.50,0.00,56.35,0.00,0.00,40.00,75.02,0.00
05-01-2017 18:00:00,0.00,0.00,0.00,0.00,628.61,0.00,160.00,400.00,815.70,400.00,0.00,91.45,228.61,466.16,228.61,0.00,0.00,5.71,20.00,37.52,0.00,37.52,52.12,0.00,57.52,0.00,0.00,40.00,57.36,0.00
05-01-2017 19:00:00,0.00,0.00,0.00,0.00,626.01,0.00,160.00,400.00,815.70,400.00,0.00,90.40,226.01,460.85,226.01,0.00,0.00,5.71,20.00,39.84,0.00,39.84,55.34,0.00,59.84,0.00,0.00,40.00,57.36,0.00
05-01-2017 20:00:00,0.00,0.00,0.00,0.00,602.79,0.00,160.00,400.00,815.70,400.00,0.00,81.12,202.79,413.50,202.79,0.00,0.00,5.71,20.00,34.03,0.00,34.03,47.28,0.00,54.03,0.00,0.00,40.00,70.60,0.00
05-01-2017 21:00:00,0.00,0.00,0.00,0.00,568.72,0.00,160.00,400.00,815.70,400.00,0.00,67.49,168.72,344.03,168.72,0.00,0.00,5.71,20.00,37.52,0.00,37.52,52.12,0.00,57.52,0.00,0.00,40.00,57.36,0.00
05-01-2017 22:00:00,0.00,0.00,0.00,0.00,575.52,0.00,160.00,400.00,815.70,400.00,0.00,70.21,175.52,357.89,175.52,0.00,0.00,5.71,20.00,44.87,0.00,44.87,62.33,0.00,64.87,0.00,0.00,40.00,48.54,0.00
05-01-2017 23:00:00,0.00,0.00,0.00,0.00,563.08,0.00,160.00,400.00,815.70,400.00,0.00,65.23,163.08,332.52,163.08,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,0.00,0.00,40.00,30.89,0.00
06-01-2017 00:00:00,0.00,0.00,0.00,0.00,556.28,0.00,160.00,400.00,815.70,400.00,0.00,62.51,156.28,318.66,156.28,0.00,0.00,5.71,20.00,34.03,0.00,34.03,47.28,0.00,54.03,0.00,0.00,40.00,39.71,0.00
06-01-2017 01:00:00,0.00,0.00,0.00,0.00,570.89,0.00,160.00,400.00,815.70,400.00,0.00,68.36,170.89,348.45,170.89,0.00,0.00,5.71,20.00,29.39,0.00,29.39,40.83,0.00,49.39,0.00,0.00,40.00,30.89,0.00
06-01-2017 02:00:00,0.00,0.00,0.00,0.00,512.80,0.00,160.00,400.00,815.70,400.00,0.00,45.12,112.80,230.01,112.80,0.00,0.00,5.71,20.00,34.42,0.00,34.42,47.82,0.00,54.42,0.00,0.00,40.00,35.30,0.00
06-01-2017 03:00:00,0.00,0.00,0.00,0.00,531.03,0.00,160.00,400.00,815.70,400.00,0.00,52.41,131.03,267.18,131.03,0.00,0.00,5.71,20.00,39.06,0.00,39.06,54.27,0.00,59.06,0.00,0.00,40.00,35.30,0.00
06-01-2017 04:00:00,0.00,0.00,0.00,0.00,571.11,0.00,160.00,400.00,815.70,400.00,0.00,68.44,171.11,348.90,171.11,0.00,0.00,5.71,20.00,40.22,0.00,40.22,55.88,0.00,60.22,0.00,0.00,40.00,44.13,0.00
06-01-2017 05:00:00,0.00,0.00,0.00,0.00,571.11,0.00,160.00,400.00,815.70,400.00,0.00,68.44,171.11,348.90,171.11,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,44.13,0.00
06-01-2017 06:00:00,0.00,0.00,0.00,0.00,595.56,0.00,160.00,400.00,815.70,400.00,0.00,78.22,195.56,398.75,195.56,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,52.95,0.00
06-01-2017 07:00:00,0.00,0.00,0.00,0.00,601.99,0.00,160.00,400.00,815.70,400.00,0.00,80.80,201.99,411.88,201.99,0.00,0.00,5.71,20.00,42.16,0.00,42.16,58.57,0.00,62.16,0.00,0.00,40.00,75.02,0.00
06-01-2017 08:00:00,0.00,0.00,0.00,0.00,649.30,0.00,160.00,400.00,815.70,400.00,0.00,99.72,249.30,508.35,249.30,0.00,0.00,5.71,20.00,47.96,0.00,47.96,66.63,0.00,67.96,0.00,0.00,40.00,101.49,0.00
06-01-2017 09:00:00,0.00,0.00,0.00,0.00,697.19,0.00,160.00,400.00,815.70,400.00,0.00,118.88,297.19,605.99,297.19,0.00,0.00,5.71,20.00,51.45,0.00,51.45,71.47,0.00,71.45,0.00,0.00,40.00,110.32,0.00
06-01-2017 10:00:00,0.00,0.00,22.86,80.00,800.00,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,18.25,13.14,5.71,20.00,100.00,0.00,100.00,138.92,0.00,133.14,0.00,0.00,40.00,102.86,16.28
06-01-2017 11:00:00,0.00,0.00,22.86,80.00,800.00,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,64.46,0.00,64.46,89.55,0.00,84.46,0.00,0.00,40.00,110.32,0.00
06-01-2017 12:00:00,0.00,0.00,14.99,52.45,772.45,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,55.32,0.00,55.32,76.84,0.00,75.32,0.00,0.00,40.00,110.32,0.00
06-01-2017 13:00:00,0.00,0.00,1.96,6.85,726.85,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,54.15,0.00,54.15,75.23,0.00,74.15,0.00,0.00,40.00,119.14,0.00
06-01-2017 14:00:00,0.00,0.00,0.00,0.00,692.78,0.00,160.00,400.00,815.70,400.00,0.00,117.11,292.78,596.99,292.78,0.00,0.00,5.71,20.00,49.51,0.00,49.51,68.78,0.00,69.51,0.00,0.00,40.00,105.90,0.00
06-01-2017 15:00:00,0.00,0.00,0.00,0.00,693.57,0.00,160.00,400.00,815.70,400.00,0.00,117.43,293.57,598.62,293.57,0.00,0.00,5.71,20.00,50.67,0.00,50.67,70.39,0.00,70.67,0.00,0.00,40.00,101.49,0.00
06-01-2017 16:00:00,0.00,0.00,0.00,0.00,696.97,0.00,160.00,400.00,815.70,400.00,0.00,118.79,296.97,605.55,296.97,0.00,0.00,5.71,20.00,52.61,0.00,52.61,73.08,0.00,72.61,0.00,0.00,40.00,97.08,0.00
06-01-2017 17:00:00,0.00,0.00,12.83,44.91,764.91,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,55.70,0.00,55.70,77.38,0.00,75.70,0.00,0.00,40.00,105.90,0.00
06-01-2017 18:00:00,0.00,0.00,1.96,6.85,726.85,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,57.25,0.00,57.25,79.53,0.00,77.25,0.00,0.00,40.00,119.14,0.00
06-01-2017 19:00:00,0.00,0.00,3.67,12.85,732.85,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,58.80,0.00,58.80,81.68,0.00,78.80,0.00,0.00,40.00,114.73,0.00
06-01-2017 20:00:00,0.00,0.00,12.83,44.91,764.91,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,55.70,0.00,55.70,77.38,0.00,75.70,0.00,0.00,40.00,105.90,0.00
06-01-2017 21:00:00,0.00,0.00,0.00,0.00,704.79,0.00,160.00,400.00,815.70,400.00,0.00,121.91,304.79,621.48,304.79,0.00,0.00,5.71,20.00,54.93,0.00,54.93,76.31,0.00,74.93,0.00,0.00,40.00,97.08,0.00
06-01-2017 22:00:00,0.00,0.00,0.00,0.00,715.20,0.00,160.00,400.00,815.70,400.00,0.00,126.08,315.20,642.72,315.20,0.00,0.00,5.71,20.00,52.99,0.00,52.99,73.62,0.00,72.99,0.00,0.00,40.00,97.08,0.00
06-01-2017 23:00:00,0.00,0.00,0.00,0.00,669.70,0.00,160.00,400.00,815.70,400.00,0.00,107.88,269.70,549.94,269.70,0.00,0.00,5.71,20.00,53.38,0.00,53.38,74.16,0.00,73.38,0.00,0.00,40.00,75.02,0.00
07-01-2017 00:00:00,0.00,0.00,0.00,0.00,650.46,0.00,160.00,400.00,815.70,400.00,0.00,100.18,250.46,510.71,250.46,0.00,0.00,5.71,20.00,50.67,0.00,50.67,70.39,0.00,70.67,0.00,0.00,40.00,66.19,0.00
07-01-2017 01:00:00,0.00,0.00,0.00,0.00,610.39,0.00,160.00,400.00,815.70,400.00,0.00,84.15,210.39,428.99,210.39,0.00,0.00,5.71,20.00,50.29,0.00,50.29,69.86,0.00,70.29,0.00,0.00,40.00,57.36,0.00
07-01-2017 02:00:00,0.00,0.00,0.00,0.00,635.63,0.00,160.00,400.00,815.70,400.00,0.00,94.25,235.63,480.47,235.63,0.00,0.00,5.71,20.00,49.12,0.00,49.12,68.24,0.00,69.12,0.00,0.00,40.00,61.78,0.00
07-01-2017 03:00:00,0.00,0.00,0.00,0.00,633.03,0.00,160.00,400.00,815.70,400.00,0.00,93.21,233.03,475.16,233.03,0.00,0.00,5.71,20.00,49.90,0.00,49.90,69.32,0.00,69.90,0.00,0.00,40.00,61.78,0.00
07-01-2017 04:00:00,0.00,0.00,0.00,0.00,646.05,0.00,160.00,400.00,815.70,400.00,0.00,98.42,246.05,501.71,246.05,0.00,0.00,5.71,20.00,51.06,0.00,51.06,70.93,0.00,71.06,0.00,0.00,40.00,61.78,0.00
07-01-2017 05:00:00,0.00,0.00,0.00,0.00,653.86,0.00,160.00,400.00,815.70,400.00,0.00,101.54,253.86,517.64,253.86,0.00,0.00,5.71,20.00,49.12,0.00,49.12,68.24,0.00,69.12,0.00,0.00,40.00,61.78,0.00
07-01-2017 06:00:00,0.00,0.00,0.00,0.00,660.88,0.00,160.00,400.00,815.70,400.00,0.00,104.35,260.88,531.95,260.88,0.00,0.00,5.71,20.00,49.90,0.00,49.90,69.32,0.00,69.90,0.00,0.00,40.00,66.19,0.00
07-01-2017 07:00:00,0.00,0.00,0.00,0.00,666.52,0.00,160.00,400.00,815.70,400.00,0.00,106.61,266.52,543.45,266.52,0.00,0.00,5.71,20.00,49.90,0.00,49.90,69.32,0.00,69.90,0.00,0.00,40.00,92.67,0.00
07-01-2017 08:00:00,0.00,0.00,0.00,0.00,712.82,0.00,160.00,400.00,815.70,400.00,0.00,125.13,312.82,637.85,312.82,0.00,0.00,5.71,20.00,51.83,0.00,51.83,72.01,0.00,71.83,0.00,0.00,40.00,110.32,0.00
07-01-2017 09:00:00,0.00,0.00,13.18,46.13,766.13,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,55.32,0.00,55.32,76.84,0.00,75.32,0.00,0.00,40.00,132.38,0.00
07-01-2017 10:00:00,0.00,0.00,7.52,26.31,746.31,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,58.80,0.00,58.80,81.68,0.00,78.80,0.00,0.00,40.00,141.21,0.00
07-01-2017 11:00:00,0.00,0.00,18.56,64.97,784.97,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,57.25,0.00,57.25,79.53,0.00,77.25,0.00,0.00,40.00,119.14,0.00
07-01-2017 12:00:00,0.00,0.00,0.00,0.00,691.77,0.00,160.00,400.00,815.70,400.00,0.00,116.71,291.77,594.93,291.77,0.00,0.00,5.71,20.00,55.32,0.00,55.32,76.84,0.00,75.32,0.00,0.00,40.00,97.08,0.00
07-01-2017 13:00:00,0.00,0.00,0.00,0.00,703.20,0.00,160.00,400.00,815.70,400.00,0.00,121.28,303.20,618.23,303.20,0.00,0.00,5.71,20.00,54.15,0.00,54.15,75.23,0.00,74.15,0.00,0.00,40.00,105.90,0.00
07-01-2017 14:00:00,0.00,0.00,0.00,0.00,679.54,0.00,160.00,400.00,815.70,400.00,0.00,111.82,279.54,570.00,279.54,0.00,0.00,5.71,20.00,49.51,0.00,49.51,68.78,0.00,69.51,0.00,0.00,40.00,92.67,0.00
07-01-2017 15:00:00,0.00,0.00,0.00,0.00,673.54,0.00,160.00,400.00,815.70,400.00,0.00,109.41,273.54,557.76,273.54,0.00,0.00,5.71,20.00,48.74,0.00,48.74,67.71,0.00,68.74,0.00,0.00,40.00,97.08,0.00
07-01-2017 16:00:00,0.00,0.00,0.00,0.00,717.81,0.00,160.00,400.00,815.70,400.00,0.00,127.12,317.81,648.03,317.81,0.00,0.00,5.71,20.00,48.74,0.00,48.74,67.71,0.00,68.74,0.00,0.00,40.00,97.08,0.00
07-01-2017 17:00:00,0.00,0.00,0.00,0.00,650.90,0.00,160.00,400.00,815.70,400.00,0.00,100.36,250.90,511.59,250.90,0.00,0.00,5.71,20.00,51.06,0.00,51.06,70.93,0.00,71.06,0.00,0.00,40.00,92.67,0.00
07-01-2017 18:00:00,0.00,0.00,0.00,0.00,684.75,0.00,160.00,400.00,815.70,400.00,0.00,113.90,284.75,580.62,284.75,0.00,0.00,5.71,20.00,54.93,0.00,54.93,76.31,0.00,74.93,0.00,0.00,40.00,92.67,0.00
07-01-2017 19:00:00,0.00,0.00,0.00,0.00,643.88,0.00,160.00,400.00,815.70,400.00,0.00,97.55,243.88,497.28,243.88,0.00,0.00,5.71,20.00,48.74,0.00,48.74,67.71,0.00,68.74,0.00,0.00,40.00,88.25,0.00
07-01-2017 20:00:00,0.00,0.00,0.00,0.00,634.04,0.00,160.00,400.00,815.70,400.00,0.00,93.62,234.04,477.22,234.04,0.00,0.00,5.71,20.00,43.32,0.00,43.32,60.18,0.00,63.32,0.00,0.00,40.00,70.60,0.00
07-01-2017 21:00:00,0.00,0.00,0.00,0.00,593.96,0.00,160.00,400.00,815.70,400.00,0.00,77.59,193.96,395.51,193.96,0.00,0.00,5.71,20.00,43.71,0.00,43.71,60.72,0.00,63.71,0.00,0.00,40.00,61.78,0.00
07-01-2017 22:00:00,0.00,0.00,0.00,0.00,627.82,0.00,160.00,400.00,815.70,400.00,0.00,91.13,227.82,464.54,227.82,0.00,0.00,5.71,20.00,44.48,0.00,44.48,61.79,0.00,64.48,0.00,0.00,40.00,61.78,0.00
07-01-2017 23:00:00,0.00,0.00,0.00,0.00,579.14,0.00,160.00,400.00,815.70,400.00,0.00,71.65,179.14,365.27,179.14,0.00,0.00,5.71,20.00,38.68,0.00,38.68,53.73,0.00,58.68,0.00,0.00,40.00,57.36,0.00
08-01-2017 00:00:00,0.00,0.00,0.00,0.00,565.10,0.00,160.00,400.00,815.70,400.00,0.00,66.04,165.10,336.65,165.10,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,0.00,0.00,40.00,48.54,0.00
08-01-2017 01:00:00,0.00,0.00,0.00,0.00,559.68,0.00,160.00,400.00,815.70,400.00,0.00,63.87,159.68,325.59,159.68,0.00,0.00,5.71,20.00,34.42,0.00,34.42,47.82,0.00,54.42,0.00,0.00,40.00,35.30,0.00
08-01-2017 02:00:00,0.00,0.00,0.00,0.00,554.47,0.00,160.00,400.00,815.70,400.00,0.00,61.79,154.47,314.97,154.47,0.00,0.00,5.71,20.00,33.65,0.00,33.65,46.74,0.00,53.65,0.00,0.00,40.00,35.30,0.00
08-01-2017 03:00:00,0.00,0.00,0.00,0.00,547.45,0.00,160.00,400.00,815.70,400.00,0.00,58.98,147.45,300.66,147.45,0.00,0.00,5.71,20.00,33.26,0.00,33.26,46.20,0.00,53.26,0.00,0.00,40.00,30.89,0.00
08-01-2017 04:00:00,0.00,0.00,0.00,0.00,551.07,0.00,160.00,400.00,815.70,400.00,0.00,60.43,151.07,308.04,151.07,0.00,0.00,5.71,20.00,37.90,0.00,37.90,52.65,0.00,57.90,0.00,0.00,40.00,39.71,0.00
08-01-2017 05:00:00,0.00,0.00,0.00,0.00,592.73,0.00,160.00,400.00,815.70,400.00,0.00,77.09,192.73,393.00,192.73,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,39.71,0.00
08-01-2017 06:00:00,0.00,0.00,0.00,0.00,695.74,0.00,160.00,400.00,815.70,400.00,0.00,118.30,295.74,603.04,295.74,0.00,0.00,5.71,20.00,47.96,0.00,47.96,66.63,0.00,67.96,0.00,0.00,40.00,75.02,0.00
08-01-2017 07:00:00,0.00,0.00,22.86,80.00,800.00,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,60.75,0.00,60.75,84.40,0.00,80.75,0.00,0.00,40.00,101.49,0.00
08-01-2017 08:00:00,0.00,0.00,0.00,0.00,687.35,0.00,160.00,400.00,815.70,400.00,0.00,114.94,287.35,585.93,287.35,0.00,0.00,5.71,20.00,52.22,0.00,52.22,72.54,0.00,72.22,0.00,0.00,40.00,92.67,0.00
08-01-2017 09:00:00,0.00,0.00,0.00,0.00,664.13,0.00,160.00,400.00,815.70,400.00,0.00,105.65,264.13,538.58,264.13,0.00,0.00,5.71,20.00,54.15,0.00,54.15,75.23,0.00,74.15,0.00,0.00,40.00,105.90,0.00
08-01-2017 10:00:00,0.00,0.00,0.00,0.00,680.34,0.00,160.00,400.00,815.70,400.00,0.00,112.13,280.34,571.62,280.34,0.00,0.00,5.71,20.00,47.19,0.00,47.19,65.56,0.00,67.19,0.00,0.00,40.00,88.25,0.00
08-01-2017 11:00:00,0.00,0.00,0.00,0.00,593.17,0.00,160.00,400.00,815.70,400.00,0.00,77.27,193.17,393.88,193.17,0.00,0.00,5.71,20.00,43.32,0.00,43.32,60.18,0.00,63.32,0.00,0.00,40.00,66.19,0.00
08-01-2017 12:00:00,0.00,0.00,0.00,0.00,648.87,0.00,160.00,400.00,815.70,400.00,0.00,99.55,248.87,507.46,248.87,0.00,0.00,5.71,20.00,37.90,0.00,37.90,52.65,0.00,57.90,0.00,0.00,40.00,75.02,0.00
08-01-2017 13:00:00,0.00,0.00,0.00,0.00,591.14,0.00,160.00,400.00,815.70,400.00,0.00,76.46,191.14,389.75,191.14,0.00,0.00,5.71,20.00,34.42,0.00,34.42,47.82,0.00,54.42,0.00,0.00,40.00,48.54,0.00
08-01-2017 14:00:00,0.00,0.00,0.00,0.00,588.76,0.00,160.00,400.00,815.70,400.00,0.00,75.50,188.76,384.89,188.76,0.00,0.00,5.71,20.00,35.58,0.00,35.58,49.43,0.00,55.58,0.00,0.00,40.00,61.78,0.00
08-01-2017 15:00:00,0.00,0.00,0.00,0.00,599.97,0.00,160.00,400.00,815.70,400.00,0.00,79.99,199.97,407.75,199.97,0.00,0.00,5.71,20.00,40.61,0.00,40.61,56.42,0.00,60.61,0.00,0.00,40.00,57.36,0.00
08-01-2017 16:00:00,0.00,0.00,0.00,0.00,587.96,0.00,160.00,400.00,815.70,400.00,0.00,75.18,187.96,383.26,187.96,0.00,0.00,5.71,20.00,46.80,0.00,46.80,65.02,0.00,66.80,0.00,0.00,40.00,66.19,0.00
08-01-2017 17:00:00,0.00,0.00,0.00,0.00,628.83,0.00,160.00,400.00,815.70,400.00,0.00,91.53,228.83,466.60,228.83,0.00,0.00,5.71,20.00,49.90,0.00,49.90,69.32,0.00,69.90,0.00,0.00,40.00,70.60,0.00
08-01-2017 18:00:00,0.00,0.00,0.00,0.00,650.68,0.00,160.00,400.00,815.70,400.00,0.00,100.27,250.68,511.15,250.68,0.00,0.00,5.71,20.00,48.35,0.00,48.35,67.17,0.00,68.35,0.00,0.00,40.00,79.43,0.00
08-01-2017 19:00:00,0.00,0.00,0.00,0.00,692.56,0.00,160.00,400.00,815.70,400.00,0.00,117.02,292.56,596.55,292.56,0.00,0.00,5.71,20.00,51.83,0.00,51.83,72.01,0.00,71.83,0.00,0.00,40.00,92.67,0.00
08-01-2017 20:00:00,0.00,0.00,0.00,0.00,668.11,0.00,160.00,400.00,815.70,400.00,0.00,107.24,268.11,546.70,268.11,0.00,0.00,5.71,20.00,51.06,0.00,51.06,70.93,0.00,71.06,0.00,0.00,40.00,83.84,0.00
08-01-2017 21:00:00,0.00,0.00,0.00,0.00,613.21,0.00,160.00,400.00,815.70,400.00,0.00,85.28,213.21,434.74,213.21,0.00,0.00,5.71,20.00,50.67,0.00,50.67,70.39,0.00,70.67,0.00,0.00,40.00,70.60,0.00
08-01-2017 22:00:00,0.00,0.00,0.00,0.00,609.59,0.00,160.00,400.00,815.70,400.00,0.00,83.84,209.59,427.37,209.59,0.00,0.00,5.71,20.00,44.87,0.00,44.87,62.33,0.00,64.87,0.00,0.00,40.00,61.78,0.00
08-01-2017 23:00:00,0.00,0.00,0.00,0.00,572.91,0.00,160.00,400.00,815.70,400.00,0.00,69.17,172.91,352.58,172.91,0.00,0.00,5.71,20.00,42.55,0.00,42.55,59.10,0.00,62.55,0.00,0.00,40.00,48.54,0.00
09-01-2017 00:00:00,0.00,0.00,0.00,0.00,549.26,0.00,160.00,400.00,815.70,400.00,0.00,59.70,149.26,304.35,149.26,0.00,0.00,5.71,20.00,36.74,0.00,36.74,51.04,0.00,56.74,0.00,0.00,40.00,35.30,0.00
09-01-2017 01:00:00,0.00,0.00,0.00,0.00,496.96,0.00,160.00,400.00,815.70,400.00,0.00,38.78,96.96,197.71,96.96,0.00,0.00,5.71,20.00,33.65,0.00,33.65,46.74,0.00,53.65,0.00,0.00,40.00,22.06,0.00
09-01-2017 02:00:00,0.00,0.00,0.00,0.00,499.56,0.00,160.00,400.00,815.70,400.00,0.00,39.83,99.56,203.02,99.56,0.00,0.00,5.71,20.00,31.71,0.00,31.71,44.05,0.00,51.71,0.00,0.00,40.00,22.06,0.00
09-01-2017 03:00:00,0.00,0.00,0.00,0.00,487.34,0.00,160.00,400.00,815.70,400.00,0.00,34.94,87.34,178.09,87.34,0.00,0.00,5.71,20.00,33.26,0.00,33.26,46.20,0.00,53.26,0.00,0.00,40.00,17.65,0.00
09-01-2017 04:00:00,0.00,0.00,0.00,0.00,524.81,0.00,160.00,400.00,815.70,400.00,0.00,49.92,124.81,254.49,124.81,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,0.00,0.00,40.00,26.48,0.00
09-01-2017 05:00:00,0.00,0.00,0.00,0.00,558.66,0.00,160.00,400.00,815.70,400.00,0.00,63.47,158.66,323.52,158.66,0.00,0.00,5.71,20.00,35.97,0.00,35.97,49.97,0.00,55.97,0.00,0.00,40.00,26.48,0.00
