Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Area_Exchange[Dim 1][MW]
18-11-2017 13:00:00,0.00,0.00,0.00,0.00,316.04,0.00,126.42,316.04,644.49,316.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,8.88,0.00,8.88,12.34,0.00,28.88,40.00
18-11-2017 14:00:00,0.00,0.00,0.00,0.00,297.81,0.00,119.13,297.81,607.31,297.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,8.11,0.00,8.11,11.26,0.00,28.11,40.00
18-11-2017 15:00:00,0.00,0.00,0.00,0.00,300.42,0.00,120.17,300.42,612.62,300.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,17.39,0.00,17.39,24.16,0.00,37.39,40.00
18-11-2017 16:00:00,0.00,0.00,0.00,0.00,282.19,0.00,112.88,282.19,575.45,282.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.91,0.00,25.91,35.99,0.00,45.91,40.00
18-11-2017 17:00:00,0.00,0.00,0.00,0.00,344.69,0.00,137.88,344.69,702.90,344.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,17.01,0.00,17.01,23.62,0.00,37.01,40.00
18-11-2017 18:00:00,0.00,0.00,0.00,0.00,362.92,0.00,145.17,362.92,740.08,362.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,26.68,0.00,26.68,37.06,0.00,46.68,40.00
18-11-2017 19:00:00,0.00,0.00,0.00,0.00,347.29,0.00,138.92,347.29,708.21,347.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
18-11-2017 20:00:00,0.00,0.00,0.00,0.00,347.29,0.00,138.92,347.29,708.21,347.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
18-11-2017 21:00:00,0.00,0.00,0.00,0.00,342.08,0.00,136.83,342.08,697.59,342.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.75,0.00,24.75,34.38,0.00,44.75,40.00
18-11-2017 22:00:00,0.00,0.00,0.00,0.00,326.46,0.00,130.58,326.46,665.73,326.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,23.20,0.00,23.20,32.23,0.00,43.20,40.00
18-11-2017 23:00:00,0.00,0.00,0.00,0.00,313.44,0.00,125.38,313.44,639.18,313.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,40.00
19-11-2017 00:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,10.81,0.00,10.81,15.02,0.00,30.81,40.00
19-11-2017 01:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,11.20,0.00,11.20,15.56,0.00,31.20,40.00
19-11-2017 02:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,40.00
19-11-2017 03:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,13.14,0.00,13.14,18.25,0.00,33.14,40.00
19-11-2017 04:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,14.68,0.00,14.68,20.40,0.00,34.68,40.00
19-11-2017 05:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,19.33,0.00,19.33,26.85,0.00,39.33,40.00
19-11-2017 06:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,41.00,0.00,41.00,56.95,0.00,61.00,40.00
19-11-2017 07:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,46.80,0.00,46.80,65.02,0.00,66.80,40.00
19-11-2017 08:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,33.26,0.00,33.26,46.20,0.00,53.26,40.00
19-11-2017 09:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,30.55,0.00,30.55,42.44,0.00,50.55,40.00
19-11-2017 10:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
19-11-2017 11:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,17.78,0.00,17.78,24.70,0.00,37.78,40.00
19-11-2017 12:00:00,0.00,0.00,18.42,64.48,464.48,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,19.71,0.00,19.71,27.39,0.00,39.71,40.00
19-11-2017 13:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,13.91,0.00,13.91,19.32,0.00,33.91,40.00
19-11-2017 14:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,17.39,0.00,17.39,24.16,0.00,37.39,40.00
19-11-2017 15:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,18.55,0.00,18.55,25.77,0.00,38.55,40.00
19-11-2017 16:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,31.71,0.00,31.71,44.05,0.00,51.71,40.00
19-11-2017 17:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,35.19,0.00,35.19,48.89,0.00,55.19,40.00
19-11-2017 18:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,40.22,0.00,40.22,55.88,0.00,60.22,40.00
19-11-2017 19:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,37.90,0.00,37.90,52.65,0.00,57.90,40.00
19-11-2017 20:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,38.68,0.00,38.68,53.73,0.00,58.68,40.00
19-11-2017 21:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,33.65,0.00,33.65,46.74,0.00,53.65,40.00
19-11-2017 22:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,39.06,0.00,39.06,54.27,0.00,59.06,40.00
19-11-2017 23:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,33.26,0.00,33.26,46.20,0.00,53.26,40.00
20-11-2017 00:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,40.00
20-11-2017 01:00:00,0.00,0.00,0.00,0.00,378.54,0.00,151.42,378.54,771.94,378.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,21.65,0.00,21.65,30.08,0.00,41.65,40.00
20-11-2017 02:00:00,0.00,0.00,0.00,0.00,383.75,0.00,153.50,383.75,782.56,383.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,19.33,0.00,19.33,26.85,0.00,39.33,40.00
20-11-2017 03:00:00,0.00,0.00,0.00,0.00,378.54,0.00,151.42,378.54,771.94,378.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,21.65,0.00,21.65,30.08,0.00,41.65,40.00
20-11-2017 04:00:00,0.00,0.00,18.42,64.48,464.48,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.13,0.00,25.13,34.91,0.00,45.13,40.00
20-11-2017 05:00:00,0.00,0.00,22.86,80.00,631.15,0.00,160.00,400.00,815.70,400.00,151.15,0.00,151.15,237.08,0.00,0.00,0.00,5.71,20.00,24.75,0.00,24.75,34.38,0.00,44.75,40.00
20-11-2017 06:00:00,0.00,0.00,22.86,80.00,519.17,0.00,160.00,400.00,815.70,400.00,39.17,0.00,39.17,61.43,0.00,0.00,0.00,5.71,20.00,43.32,0.00,43.32,60.18,0.00,63.32,40.00
20-11-2017 07:00:00,0.00,0.00,22.86,80.00,566.04,0.00,160.00,400.00,815.70,400.00,86.04,0.00,86.04,134.96,0.00,0.00,0.00,5.71,20.00,52.99,0.00,52.99,73.62,0.00,72.99,40.00
20-11-2017 08:00:00,0.00,0.00,22.86,80.00,516.56,0.00,160.00,400.00,815.70,400.00,36.56,0.00,36.56,57.35,0.00,0.00,0.00,5.71,20.00,37.13,0.00,37.13,51.58,0.00,57.13,40.00
20-11-2017 09:00:00,0.00,0.00,22.86,80.00,490.52,0.00,160.00,400.00,815.70,400.00,10.52,0.00,10.52,16.50,0.00,0.00,0.00,5.71,20.00,30.55,0.00,30.55,42.44,0.00,50.55,40.00
20-11-2017 10:00:00,0.00,0.00,22.86,80.00,490.52,0.00,160.00,400.00,815.70,400.00,10.52,0.00,10.52,16.50,0.00,0.00,0.00,5.71,20.00,25.13,0.00,25.13,34.91,0.00,45.13,40.00
20-11-2017 11:00:00,0.00,0.00,21.40,74.90,474.90,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,15.46,0.00,15.46,21.47,0.00,35.46,40.00
20-11-2017 12:00:00,0.00,0.00,20.65,72.29,472.29,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,13.91,0.00,13.91,19.32,0.00,33.91,40.00
20-11-2017 13:00:00,0.00,0.00,19.17,67.08,467.08,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.42,0.00,22.42,31.15,0.00,42.42,40.00
20-11-2017 14:00:00,0.00,0.00,15.45,54.06,454.06,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,21.65,0.00,21.65,30.08,0.00,41.65,40.00
20-11-2017 15:00:00,0.00,0.00,17.68,61.88,461.88,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
20-11-2017 16:00:00,0.00,0.00,22.86,80.00,495.73,0.00,160.00,400.00,815.70,400.00,15.73,0.00,15.73,24.67,0.00,0.00,0.00,5.71,20.00,27.84,0.00,27.84,38.68,0.00,47.84,40.00
20-11-2017 17:00:00,0.00,0.00,22.86,80.00,495.73,0.00,160.00,400.00,815.70,400.00,15.73,0.00,15.73,24.67,0.00,0.00,0.00,5.71,20.00,30.55,0.00,30.55,42.44,0.00,50.55,40.00
20-11-2017 18:00:00,0.00,0.00,22.86,80.00,506.15,0.00,160.00,400.00,815.70,400.00,26.15,0.00,26.15,41.01,0.00,0.00,0.00,5.71,20.00,40.22,0.00,40.22,55.88,0.00,60.22,40.00
20-11-2017 19:00:00,0.00,0.00,22.86,80.00,540.00,0.00,160.00,400.00,815.70,400.00,60.00,0.00,60.00,94.11,0.00,0.00,0.00,5.71,20.00,51.06,0.00,51.06,70.93,0.00,71.06,40.00
20-11-2017 20:00:00,0.00,0.00,22.86,80.00,534.79,0.00,160.00,400.00,815.70,400.00,54.79,0.00,54.79,85.94,0.00,0.00,0.00,5.71,20.00,52.99,0.00,52.99,73.62,0.00,72.99,40.00
20-11-2017 21:00:00,0.00,0.00,22.86,80.00,506.15,0.00,160.00,400.00,815.70,400.00,26.15,0.00,26.15,41.01,0.00,0.00,0.00,5.71,20.00,39.06,0.00,39.06,54.27,0.00,59.06,40.00
20-11-2017 22:00:00,0.00,0.00,0.00,0.00,388.96,0.00,155.58,388.96,793.18,388.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,35.58,0.00,35.58,49.43,0.00,55.58,40.00
20-11-2017 23:00:00,0.00,0.00,2.80,9.79,409.79,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,31.32,0.00,31.32,43.51,0.00,51.32,40.00
21-11-2017 00:00:00,0.00,0.00,0.00,0.00,388.96,0.00,155.58,388.96,793.18,388.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,28.62,0.00,28.62,39.75,0.00,48.62,40.00
21-11-2017 01:00:00,0.00,0.00,0.00,0.00,378.54,0.00,151.42,378.54,771.94,378.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,28.23,0.00,28.23,39.21,0.00,48.23,40.00
21-11-2017 02:00:00,0.00,0.00,0.00,0.00,383.75,0.00,153.50,383.75,782.56,383.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.52,0.00,25.52,35.45,0.00,45.52,40.00
21-11-2017 03:00:00,0.00,0.00,0.00,0.00,388.96,0.00,155.58,388.96,793.18,388.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,21.65,0.00,21.65,30.08,0.00,41.65,40.00
21-11-2017 04:00:00,0.00,0.00,22.86,80.00,487.92,0.00,160.00,400.00,815.70,400.00,7.92,0.00,7.92,12.42,0.00,0.00,0.00,5.71,20.00,26.68,0.00,26.68,37.06,0.00,46.68,40.00
21-11-2017 05:00:00,0.00,0.00,22.86,80.00,615.52,0.00,160.00,400.00,815.70,400.00,135.52,0.00,135.52,212.57,0.00,0.00,0.00,5.71,20.00,28.62,0.00,28.62,39.75,0.00,48.62,40.00
21-11-2017 06:00:00,0.00,0.00,22.86,80.00,506.15,0.00,160.00,400.00,815.70,400.00,26.15,0.00,26.15,41.01,0.00,0.00,0.00,5.71,20.00,50.29,0.00,50.29,69.86,0.00,70.29,40.00
21-11-2017 07:00:00,0.00,0.00,22.86,80.00,563.44,0.00,160.00,400.00,815.70,400.00,83.44,0.00,83.44,130.87,0.00,0.00,0.00,5.71,20.00,55.70,0.00,55.70,77.38,0.00,75.70,40.00
21-11-2017 08:00:00,0.00,0.00,22.86,80.00,516.56,0.00,160.00,400.00,815.70,400.00,36.56,0.00,36.56,57.35,0.00,0.00,0.00,5.71,20.00,31.32,0.00,31.32,43.51,0.00,51.32,40.00
21-11-2017 09:00:00,0.00,0.00,22.14,77.50,477.50,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,40.00
21-11-2017 10:00:00,0.00,0.00,22.14,77.50,477.50,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.52,0.00,25.52,35.45,0.00,45.52,40.00
21-11-2017 11:00:00,0.00,0.00,22.86,80.00,487.92,0.00,160.00,400.00,815.70,400.00,7.92,0.00,7.92,12.42,0.00,0.00,0.00,5.71,20.00,21.26,0.00,21.26,29.54,0.00,41.26,40.00
21-11-2017 12:00:00,0.00,0.00,16.93,59.27,459.27,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,18.17,0.00,18.17,25.24,0.00,38.17,40.00
21-11-2017 13:00:00,0.00,0.00,13.96,48.85,448.85,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,17.39,0.00,17.39,24.16,0.00,37.39,40.00
21-11-2017 14:00:00,0.00,0.00,13.96,48.85,448.85,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,18.55,0.00,18.55,25.77,0.00,38.55,40.00
21-11-2017 15:00:00,0.00,0.00,14.70,51.46,451.46,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,40.00
21-11-2017 16:00:00,0.00,0.00,19.17,67.08,467.08,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,40.00
21-11-2017 17:00:00,0.00,0.00,19.91,69.69,469.69,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,32.10,0.00,32.10,44.59,0.00,52.10,40.00
21-11-2017 18:00:00,0.00,0.00,22.86,80.00,516.56,0.00,160.00,400.00,815.70,400.00,36.56,0.00,36.56,57.35,0.00,0.00,0.00,5.71,20.00,39.45,0.00,39.45,54.80,0.00,59.45,40.00
21-11-2017 19:00:00,0.00,0.00,22.86,80.00,503.54,0.00,160.00,400.00,815.70,400.00,23.54,0.00,23.54,36.93,0.00,0.00,0.00,5.71,20.00,42.93,0.00,42.93,59.64,0.00,62.93,40.00
21-11-2017 20:00:00,0.00,0.00,22.86,80.00,482.71,0.00,160.00,400.00,815.70,400.00,2.71,0.00,2.71,4.25,0.00,0.00,0.00,5.71,20.00,44.09,0.00,44.09,61.25,0.00,64.09,40.00
21-11-2017 21:00:00,0.00,0.00,22.86,80.00,495.73,0.00,160.00,400.00,815.70,400.00,15.73,0.00,15.73,24.67,0.00,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,40.00
21-11-2017 22:00:00,0.00,0.00,0.00,0.00,357.71,0.00,143.08,357.71,729.46,357.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,31.71,0.00,31.71,44.05,0.00,51.71,40.00
21-11-2017 23:00:00,0.00,0.00,0.00,0.00,373.33,0.00,149.33,373.33,761.32,373.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,30.16,0.00,30.16,41.90,0.00,50.16,40.00
22-11-2017 00:00:00,0.00,0.00,0.00,0.00,365.52,0.00,146.21,365.52,745.39,365.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
22-11-2017 01:00:00,0.00,0.00,0.00,0.00,365.52,0.00,146.21,365.52,745.39,365.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,40.00
22-11-2017 02:00:00,0.00,0.00,0.00,0.00,368.13,0.00,147.25,368.13,750.70,368.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.13,0.00,25.13,34.91,0.00,45.13,40.00
22-11-2017 03:00:00,0.00,0.00,0.00,0.00,370.73,0.00,148.29,370.73,756.01,370.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.91,0.00,25.91,35.99,0.00,45.91,40.00
22-11-2017 04:00:00,0.00,0.00,0.00,0.00,474.90,0.00,160.00,400.00,815.70,400.00,0.00,29.96,74.90,152.72,74.90,0.00,0.00,5.71,20.00,32.87,0.00,32.87,45.67,0.00,52.87,40.00
22-11-2017 05:00:00,0.00,0.00,0.00,0.00,628.54,0.00,160.00,400.00,815.70,400.00,0.00,91.42,228.54,466.01,228.54,0.00,0.00,5.71,20.00,36.74,0.00,36.74,51.04,0.00,56.74,40.00
22-11-2017 06:00:00,0.00,0.00,0.00,0.00,532.19,0.00,160.00,400.00,815.70,400.00,0.00,52.88,132.19,269.54,132.19,0.00,0.00,5.71,20.00,58.80,0.00,58.80,81.68,0.00,78.80,40.00
22-11-2017 07:00:00,0.00,0.00,0.00,0.00,529.58,0.00,160.00,400.00,815.70,400.00,0.00,51.83,129.58,264.23,129.58,0.00,0.00,5.71,20.00,66.92,0.00,66.92,92.97,0.00,86.92,40.00
22-11-2017 08:00:00,0.00,0.00,0.00,0.00,532.19,0.00,160.00,400.00,815.70,400.00,0.00,52.88,132.19,269.54,132.19,0.00,0.00,5.71,20.00,47.19,0.00,47.19,65.56,0.00,67.19,40.00
22-11-2017 09:00:00,0.00,0.00,0.00,0.00,537.40,0.00,160.00,400.00,815.70,400.00,0.00,54.96,137.40,280.16,137.40,0.00,0.00,5.71,20.00,43.32,0.00,43.32,60.18,0.00,63.32,40.00
22-11-2017 10:00:00,0.00,0.00,0.00,0.00,524.38,0.00,160.00,400.00,815.70,400.00,0.00,49.75,124.38,253.61,124.38,0.00,0.00,5.71,20.00,40.61,0.00,40.61,56.42,0.00,60.61,40.00
22-11-2017 11:00:00,0.00,0.00,0.00,0.00,516.56,0.00,160.00,400.00,815.70,400.00,0.00,46.63,116.56,237.68,116.56,0.00,0.00,5.71,20.00,44.48,0.00,44.48,61.79,0.00,64.48,40.00
22-11-2017 12:00:00,0.00,0.00,0.00,0.00,516.56,0.00,160.00,400.00,815.70,400.00,0.00,46.63,116.56,237.68,116.56,0.00,0.00,5.71,20.00,40.22,0.00,40.22,55.88,0.00,60.22,40.00
22-11-2017 13:00:00,0.00,0.00,22.86,80.00,540.00,0.00,160.00,400.00,815.70,400.00,60.00,0.00,60.00,94.11,0.00,0.00,0.00,5.71,20.00,40.61,0.00,40.61,56.42,0.00,60.61,40.00
22-11-2017 14:00:00,0.00,0.00,0.00,0.00,503.54,0.00,160.00,400.00,815.70,400.00,103.54,0.00,103.54,162.41,0.00,0.00,0.00,5.71,20.00,42.93,0.00,42.93,59.64,0.00,62.93,40.00
22-11-2017 15:00:00,0.00,0.00,0.00,0.00,521.77,0.00,160.00,400.00,815.70,400.00,0.00,48.71,121.77,248.30,121.77,0.00,0.00,5.71,20.00,41.00,0.00,41.00,56.95,0.00,61.00,40.00
22-11-2017 16:00:00,0.00,0.00,0.00,0.00,516.56,0.00,160.00,400.00,815.70,400.00,0.00,46.63,116.56,237.68,116.56,0.00,0.00,5.71,20.00,46.80,0.00,46.80,65.02,0.00,66.80,40.00
22-11-2017 17:00:00,0.00,0.00,0.00,0.00,537.40,0.00,160.00,400.00,815.70,400.00,0.00,54.96,137.40,280.16,137.40,0.00,0.00,5.71,20.00,54.54,0.00,54.54,75.77,0.00,74.54,40.00
22-11-2017 18:00:00,0.00,0.00,22.86,80.00,560.83,0.00,160.00,400.00,815.70,400.00,80.83,0.00,80.83,126.79,0.00,0.00,0.00,5.71,20.00,50.67,0.00,50.67,70.39,0.00,70.67,40.00
22-11-2017 19:00:00,0.00,0.00,0.00,0.00,586.88,0.00,160.00,400.00,815.70,400.00,0.00,74.75,186.88,381.05,186.88,0.00,0.00,5.71,20.00,60.73,0.00,60.73,84.37,0.00,80.73,40.00
22-11-2017 20:00:00,0.00,0.00,0.00,0.00,563.44,0.00,160.00,400.00,815.70,400.00,0.00,65.38,163.44,333.26,163.44,0.00,0.00,5.71,20.00,63.44,0.00,63.44,88.13,0.00,83.44,40.00
22-11-2017 21:00:00,0.00,0.00,0.00,0.00,555.63,0.00,160.00,400.00,815.70,400.00,155.63,0.00,155.63,244.10,0.00,0.00,0.00,5.71,20.00,52.61,0.00,52.61,73.08,0.00,72.61,40.00
22-11-2017 22:00:00,0.00,0.00,19.17,67.08,467.08,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,57.64,0.00,57.64,80.07,0.00,77.64,40.00
22-11-2017 23:00:00,0.00,0.00,18.42,64.48,464.48,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,45.64,0.00,45.64,63.40,0.00,65.64,40.00
23-11-2017 00:00:00,0.00,0.00,0.00,0.00,451.46,0.00,160.00,400.00,815.70,400.00,51.46,0.00,51.46,80.71,0.00,0.00,0.00,5.71,20.00,38.29,0.00,38.29,53.19,0.00,58.29,40.00
23-11-2017 01:00:00,0.00,0.00,13.96,48.85,448.85,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,41.00,0.00,41.00,56.95,0.00,61.00,40.00
23-11-2017 02:00:00,0.00,0.00,14.70,51.46,451.46,0.00,160.00,400.00,815.70,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,42.16,0.00,42.16,58.57,0.00,62.16,40.00
23-11-2017 03:00:00,0.00,0.00,0.00,0.00,461.88,0.00,160.00,400.00,815.70,400.00,61.88,0.00,61.88,97.05,0.00,0.00,0.00,5.71,20.00,45.25,0.00,45.25,62.87,0.00,65.25,40.00
23-11-2017 04:00:00,0.00,0.00,0.00,0.00,584.27,0.00,160.00,400.00,815.70,400.00,0.00,73.71,184.27,375.74,184.27,0.00,0.00,5.71,20.00,45.25,0.00,45.25,62.87,0.00,65.25,40.00
23-11-2017 05:00:00,0.00,0.00,0.00,0.00,615.52,0.00,160.00,400.00,815.70,400.00,0.00,86.21,215.52,439.46,215.52,0.00,0.00,5.71,20.00,46.03,0.00,46.03,63.94,0.00,66.03,40.00
23-11-2017 06:00:00,0.00,0.00,22.86,80.00,586.88,0.00,160.00,400.00,815.70,400.00,106.88,0.00,106.88,167.64,0.00,0.00,0.00,5.71,20.00,65.76,0.00,65.76,91.36,0.00,85.76,40.00
